Primary Vertex hash,Summarized Vertex hash
-1861645184,1721939839
-1861645184,-1865191117
-1861645184,-2058117709
-1861645184,-1335193458
-1861645184,1353261900
-1861645184,439468505
-1861645184,-767651371
-1861645184,-1243610099
-1861645184,-118351331
-1861645184,858097622
-1861645184,593684369
-1861645184,1152584256
-1861645184,-471875797
-1861645184,-2074808157
-1861645184,-816335444
-1861645184,-1218458972
-1861645184,-876956091
-1861645184,268055813
1875956802,-835863060
1875956802,-465104899
1875956802,-1282657033
1875956802,1016794821
401691493,-1252922397
401691493,1400122271
401691493,2006952225
401691493,393889189
-1525250942,-1227465343
-1525250942,-1430370823
-1525250942,2144903780
-1525250942,1479705101
1715396011,261192753
1715396011,1802201066
1715396011,-517091028
1715396011,-789737874
1715396011,294088783
1715396011,-299998650
-619754598,-1050925876
-619754598,-780233153
-619754598,-2058702770
-619754598,658951427
-619754598,524549701
-619754598,-685414942
-619754598,322602210
-619754598,447692230
-619754598,-1350355511
-619754598,873612968
-1994214857,-1550746638
-1994214857,187081785
1183816473,1171332419
1183816473,-25500915
-19341376,1189887983
-19341376,-484364521
948486545,-2039277741
948486545,-893485692
-1913935504,1439713056
-1913935504,-881620454
-1981407877,850005065
-1981407877,-627279064
-127385737,283893544
-127385737,-431813112
1835768267,1663137767
1835768267,217936139
-871086544,-1249300740
-871086544,-1361756865
-871086544,-282627783
-871086544,-1380720212
1926897022,808455684
1926897022,-1570156579
281211111,1259797206
281211111,945220054
281211111,1996900165
281211111,139813277
281211111,90898530
281211111,-2141859170
281211111,-2135639489
281211111,312516845
281211111,-1313565446
281211111,1150482496
281211111,-479627974
281211111,657271161
281211111,-717517522
281211111,-950982393
281211111,-1333017828
281211111,-709490783
281211111,-1034887927
281211111,-1496737262
281211111,-1542331124
281211111,683895073
281211111,-1846975542
281211111,1409447265
281211111,-1171524081
281211111,-1402256946
281211111,-174145161
281211111,-746613100
281211111,-7473374
281211111,980842201
281211111,1850429668
281211111,-2093443064
281211111,198162366
281211111,1941499657
281211111,-1230166306
281211111,679892146
281211111,-1911780615
281211111,2043833700
281211111,1041905708
281211111,1341759502
281211111,1503512165
281211111,-1576358670
281211111,1020890080
281211111,1916064655
281211111,1309945896
281211111,-1583910293
281211111,850680841
281211111,933664603
281211111,473369865
281211111,1942072382
1659395021,-1114636339
1659395021,933749746
1659395021,-1690767645
1659395021,-1970883432
1252006535,-498874445
1252006535,-301384759
1252006535,2022039861
1252006535,-1661176259
1252006535,702202152
1252006535,1360680926
1252006535,-578928554
1252006535,420531418
1252006535,1486676370
1252006535,1603486956
857465916,588188812
857465916,-1852692299
-550812788,676090233
-550812788,-1261772681
-528625843,1673881159
-528625843,-44005046
-528625843,-310030738
-528625843,454505862
-528625843,-378362429
-528625843,979751508
-528625843,1741139829
-528625843,275485822
-528625843,2110702425
-528625843,-278247427
-528625843,-1066306071
-528625843,496430445
-528625843,667338970
-528625843,-23713749
-528625843,855437346
-528625843,1282445231
48,1409418850
48,1446619981
48,-1186855881
48,2089438111
48,-885433058
48,1580094582
48,1416169827
48,360734075
48,1287602868
48,1351580851
48,-1948723867
48,1543273458
-1328579076,1449650211
-1328579076,-1703299411
-384424670,1560949256
-384424670,-1324425720
-384424670,1860677103
-384424670,-1783131715
-384424670,-799202985
-384424670,903151576
-384424670,964644975
-384424670,723740215
-384424670,-1175999490
-384424670,-158068081
-384424670,-614127746
-384424670,839953676
-384424670,-160844940
-384424670,1076931373
-384424670,-1208135710
-384424670,668593402
-384424670,-1334375086
-384424670,123784774
-384424670,-421669131
-384424670,622530098
-384424670,-1616744051
-384424670,-1065233488
-384424670,1451817401
-384424670,-114872559
-384424670,1402694051
-384424670,718446315
-384424670,297275522
-384424670,-393016403
-384424670,450033811
-384424670,2146145449
-384424670,-276259130
-384424670,-1712393799
-384424670,553243310
-384424670,-152148809
-384424670,-2036358202
-384424670,1475650990
-384424670,859023464
-384424670,-634272147
-384424670,949838531
-384424670,646111970
-384424670,648683470
-384424670,-893776417
-384424670,1123592592
-384424670,2099493967
-384424670,623175497
-384424670,-1996095381
-384424670,-1084933574
-384424670,-1969654039
-384424670,1283651314
-384424670,-2035162176
-384424670,-1922708458
-384424670,-1113042724
-384424670,-382778535
-384424670,2088860150
-384424670,-257888807
-384424670,-374448684
-384424670,275436054
-384424670,-817272120
-384424670,1494656405
-384424670,-212083233
-384424670,1507738968
-384424670,-1120299842
-384424670,-610888161
-384424670,1049443847
-384424670,-1479128743
-384424670,-20441768
-384424670,965657630
-384424670,-699205178
-384424670,1267478809
-384424670,-1076061622
-384424670,-1295753384
-384424670,70192818
-384424670,418255177
-384424670,1162198760
-384424670,-1470088498
-384424670,1211909011
-384424670,-2141369107
-384424670,-1373947221
-384424670,560017104
-384424670,-652761434
-384424670,983559469
-384424670,-301348422
-384424670,1944012395
-384424670,-1665247224
-384424670,-875065247
-384424670,1003050366
-384424670,1075899288
-384424670,1405682545
-384424670,1732847603
-384424670,-969273471
-384424670,1740676733
-384424670,1186863104
-384424670,-84005567
-384424670,-915364687
-384424670,-205090545
-384424670,-638731484
-384424670,-696701517
-384424670,576112537
-384424670,-1337732206
-384424670,315510808
-384424670,-1605700708
-384424670,1379300847
-384424670,-1453449852
-384424670,2000481246
-384424670,1144195280
-384424670,1310459128
-384424670,-1704501886
-384424670,-1149084828
-384424670,515169619
-384424670,1143038664
-384424670,1438315856
-384424670,-478763365
-384424670,-723593421
-384424670,1380531108
-384424670,-2018242470
-384424670,1217708667
-384424670,1199280020
-384424670,-887843610
-384424670,1919905690
-384424670,-1328491994
-384424670,1741019961
-384424670,-1624416048
-316234608,-1580054388
-316234608,-512957661
-772969003,2001221448
-772969003,-648533670
-772969003,-404625438
-772969003,1567346024
-772969003,-1636086152
-772969003,2118348352
-772969003,1726043877
-772969003,-1897304340
-772969003,1036856775
-772969003,824639788
-772969003,157731179
-772969003,664463252
-772969003,-395802522
-772969003,1833250132
-772969003,-251322089
-772969003,1603702659
-772969003,1017289911
-772969003,-1976477143
-772969003,373794393
-772969003,-1966118191
-772969003,-1119146645
-772969003,1318272690
-772969003,766021004
-772969003,-2100342038
-772969003,-1805556668
-772969003,-726580076
-772969003,2140016552
-772969003,1314950726
-772969003,-321676039
-772969003,-1747281935
-772969003,139581566
-772969003,2094877938
-772969003,-787279581
-772969003,1284332733
-772969003,807628823
-772969003,1261632260
-772969003,-580391587
-772969003,658642808
-772969003,-684366066
-772969003,-1999734542
-772969003,-2024913037
-772969003,40985164
-772969003,1533094750
-772969003,-2123235019
-772969003,-897783237
-772969003,2022975699
-772969003,-1372967326
-772969003,720198311
-772969003,600486790
-772969003,-1452873432
-772969003,-175876662
-772969003,1729541958
-772969003,192363300
-772969003,-1827142834
-772969003,-544526372
-772969003,-1290468532
-772969003,967547376
-772969003,-1069801375
-772969003,-1426384219
-772969003,-185944907
-772969003,-707496565
-772969003,-441440814
-772969003,-1411077241
-772969003,-1034894793
-772969003,1420125389
-772969003,-558686501
-772969003,-1131590426
-772969003,-1051356895
-772969003,-636315033
-772969003,974154341
-772969003,-1770363379
-772969003,966433248
-772969003,1088463002
-772969003,-1695626603
-772969003,1465304877
-772969003,761232675
-772969003,-154609995
-772969003,-601228119
-772969003,418916475
-772969003,1647551159
-772969003,-1451095802
-772969003,1357885542
-772969003,-1582120647
-772969003,-1875140426
-772969003,-1899631032
-772969003,-636020091
-772969003,387176320
-772969003,1138414403
-772969003,-1544502423
-772969003,399099730
-772969003,137455789
-772969003,-194779906
-772969003,-333194052
-772969003,854131272
-772969003,1113490171
-772969003,-163014930
-772969003,-906749603
-772969003,296853790
-772969003,-80376955
-772969003,-1496623493
-772969003,-1362604422
-772969003,-1258646463
-772969003,-1049595472
-772969003,1357373479
-772969003,274964642
-772969003,168528585
-772969003,1863016392
-772969003,-627123622
-772969003,1113219743
-772969003,-1155716139
-772969003,-408189086
-772969003,-2000852876
-772969003,-1390768688
-772969003,1496648191
-772969003,225930663
-772969003,-398911253
-772969003,-1125888969
-772969003,1428887027
-772969003,-1809165072
-772969003,-1821920324
-772969003,-369333984
-772969003,-1945215789
-772969003,954435645
-772969003,1459791836
-772969003,-716786279
-772969003,399726385
-772969003,1203136339
-772969003,-1045987006
-772969003,1451443818
-772969003,1413911725
-772969003,1486420086
-772969003,-799129423
-772969003,-913450627
-772969003,-1363120592
-772969003,427768205
-772969003,1692742673
-772969003,1417995376
-772969003,-816791641
-772969003,697801067
-772969003,1377833695
-772969003,-214687178
-772969003,-907249425
-772969003,1348804963
-772969003,482606543
-772969003,-1321226194
-772969003,-1819114877
-772969003,1552461209
-772969003,-115402739
-772969003,589259277
-772969003,-591856213
-772969003,453433875
-772969003,-1325547029
-772969003,622900279
-772969003,-3383600
-772969003,1864699450
-772969003,-1218525569
-772969003,-1605869204
-772969003,-1297722496
-772969003,-620258771
-772969003,-1157150164
-772969003,1387729819
-772969003,-1408574170
-772969003,-860979813
-772969003,167643337
-772969003,1044246277
-772969003,-1682167164
-772969003,-1174431545
-772969003,-7082322
-772969003,-57299541
-772969003,-587842121
-772969003,1007242574
-772969003,-897856708
-772969003,-1706595569
-772969003,-536395443
-772969003,1161999369
-772969003,1220241904
-772969003,-1722988515
-772969003,1707197584
-772969003,-1405952672
-772969003,439151487
-772969003,1132810960
-772969003,260746960
-772969003,1877606069
-772969003,-1637277897
-772969003,1029516290
-772969003,1539168985
-772969003,-1838468350
-772969003,-1683862839
-772969003,-218594413
-772969003,-638441313
-772969003,1817799991
-772969003,-528584434
-772969003,-496008421
-772969003,364770501
-772969003,1375309952
-772969003,968415425
-772969003,1965913172
-772969003,929232408
-772969003,-1171055800
-772969003,1134736095
-772969003,851321662
-772969003,-1613377964
-772969003,1935844064
-772969003,-1928524668
-772969003,-1610481268
-772969003,1919087596
-772969003,1931195028
-772969003,-1171186754
-772969003,490339496
-772969003,1605525028
-772969003,-1571269682
-772969003,86877361
-772969003,-184261479
-772969003,-2116984753
-772969003,1949029771
-772969003,1447548902
-772969003,1373089910
-772969003,-529755697
-772969003,-1431086305
-772969003,-1810438727
-772969003,-1810233941
-772969003,-990227122
-772969003,1620545826
-772969003,-1232758992
-772969003,-1618735566
-772969003,-455715487
-772969003,968677380
-772969003,874309029
-772969003,-1997973168
-772969003,1784740827
-772969003,542482920
-772969003,-1887138245
-772969003,855556926
-772969003,1549766046
-772969003,207494556
-772969003,-2000967303
-772969003,-1539095162
-772969003,199678496
-772969003,1143666151
-772969003,-1584164771
-772969003,933271152
-772969003,-1313161109
-772969003,-1292852447
-772969003,1618346407
-772969003,1876422146
-772969003,963487930
-772969003,-1439052832
-772969003,810181011
-772969003,1480051181
-772969003,36373488
-772969003,950196601
-772969003,-1411040711
-772969003,1080017343
-772969003,651523900
-772969003,-698071153
-772969003,-474459563
-772969003,-1606573617
-772969003,-498654284
-772969003,2012702211
-772969003,-1543055887
-772969003,-2110225457
-772969003,2069400228
-772969003,322253515
-772969003,310989686
-772969003,-978167887
-772969003,-1401381252
-772969003,1960896229
-772969003,654132475
-772969003,913429623
-772969003,-714975387
-772969003,-65147370
-772969003,1309256706
-772969003,235088911
-772969003,2027178712
-772969003,-1365418863
-772969003,1512462378
-772969003,-2130332920
-772969003,1672327612
-772969003,1818844797
-772969003,761134921
-772969003,-1890587302
-772969003,744066624
-772969003,-1480686172
-772969003,1384013925
-772969003,-956447520
-772969003,649602213
-772969003,-1473127918
-772969003,1003063790
-772969003,-1681561105
-772969003,1387344001
-772969003,-1978775489
-772969003,-1054895316
-772969003,-1020178171
-772969003,-718907629
-772969003,510704715
-772969003,747486897
-772969003,937113060
-772969003,572563552
-772969003,613680853
-772969003,-1111269503
-772969003,-971926445
-772969003,-2111590304
-772969003,861012247
-772969003,-1953027630
-772969003,521825608
-772969003,1116475608
-772969003,-19067771
-772969003,570781790
-772969003,497414136
-772969003,2066241864
-772969003,-785091756
-772969003,-708536409
-772969003,-1512884298
-772969003,-221384533
-772969003,-702868366
-772969003,1632056107
-772969003,-2067167580
-772969003,2115112061
-772969003,1071889811
-772969003,-104637517
-772969003,880813809
-772969003,-171006019
-772969003,-772394098
-772969003,110548207
-772969003,-872797821
-772969003,-1977685916
-772969003,-572850271
-772969003,-1561706346
-772969003,-160160758
-772969003,1584803063
-772969003,1002768711
-772969003,-12698180
-772969003,-1804392713
-772969003,1172866926
-772969003,-1048161535
-772969003,1708291928
-772969003,-285299595
-772969003,1791096910
-772969003,-2033171361
-772969003,-1419007489
-772969003,-1123536995
-772969003,-523439526
-772969003,752471630
-772969003,953379403
-772969003,1725711431
-772969003,1048955941
-772969003,-878053111
-772969003,-255659423
-772969003,-419064415
-772969003,165649270
-772969003,-246062081
-772969003,966896403
-772969003,-1116282940
-772969003,894375933
-772969003,-2024827403
-772969003,-592318965
-772969003,1210038946
-772969003,-1148536521
-772969003,1797913065
-772969003,-1469347159
-772969003,1408672052
-772969003,531717491
-772969003,1467676094
-772969003,1253963896
-772969003,53551604
-772969003,1896276931
-772969003,286372825
-772969003,-566747920
-772969003,1260476908
-772969003,-376534208
-772969003,-477810357
-772969003,-764149573
-772969003,-282743305
-772969003,-759517086
-772969003,2116025536
-772969003,-1821625972
-772969003,515128404
-772969003,-2103545730
-772969003,-416660024
-772969003,762888092
-772969003,-851066961
-772969003,-1404862807
-772969003,-523611615
-772969003,-1502133094
-772969003,821895699
-772969003,1614889649
-772969003,1658994704
-772969003,-512240765
-772969003,-1317715057
-772969003,-1693697546
-772969003,-1976092470
-772969003,-979908758
-772969003,-1368802153
-772969003,-385684483
-772969003,1084166752
-772969003,909993276
-772969003,-2128346585
-772969003,1841413828
-772969003,696875662
-772969003,1308626185
-772969003,-655361052
-772969003,869945556
-772969003,12874709
-772969003,-1991570854
-772969003,153119284
-772969003,1860812287
-772969003,1888396185
-772969003,-797584531
-772969003,-872067300
-772969003,1354154927
-772969003,1627886104
-772969003,-1739916459
-772969003,509545855
-772969003,1125904442
-772969003,-15291339
-772969003,2088894375
-772969003,-1861696977
-772969003,842727708
-772969003,361981626
-772969003,-1919021385
-772969003,-689568308
-772969003,1579633931
-772969003,-1985467772
-772969003,1816858469
-772969003,1640076014
-772969003,128160912
-772969003,102389026
-772969003,-1401675954
-772969003,-581132772
-772969003,1403105507
-772969003,1207747774
-772969003,1635283515
-772969003,1934348303
-772969003,-2090057687
-772969003,16253874
-772969003,-939435190
-772969003,-2065594451
-772969003,-510180646
-772969003,187557986
-772969003,-818373513
-772969003,920585615
-772969003,-1410025306
-772969003,3707755
-772969003,1922826697
-772969003,-780869087
-772969003,-914830801
-772969003,1344885630
-772969003,969415313
-772969003,1078489874
-772969003,-767659680
-772969003,-405879664
-772969003,-1665204260
-772969003,-1959933879
-772969003,48566669
-772969003,687233951
-772969003,-1080533774
-772969003,-2018278177
-772969003,-208203527
-772969003,-265161889
-772969003,1316642059
-772969003,384804252
-772969003,1181287706
-772969003,1285873617
-772969003,-1164428818
-772969003,-1765251664
-772969003,-163867325
-772969003,-1029975582
-772969003,-2033416882
-772969003,1164670696
-772969003,93636125
-772969003,970304092
-772969003,-761986786
-772969003,-1535084788
-772969003,2073131008
-772969003,124916963
-772969003,1321487703
-772969003,1750563780
-772969003,1422223197
-772969003,784289062
-772969003,669320313
-772969003,-1403113536
-772969003,744206276
-772969003,-1016106768
-772969003,-1306009211
-772969003,595755041
-772969003,-1448777216
-772969003,-1413261212
-772969003,480177974
-772969003,1661690018
-772969003,15950681
-772969003,-457521392
-772969003,-1244785056
-772969003,-1396142234
-772969003,-1888580387
-772969003,-82597720
-772969003,1032101433
-772969003,-675945462
-772969003,1583214050
-772969003,-560091811
-772969003,-206253962
-772969003,244518224
-772969003,-2040302166
-772969003,-887875363
-772969003,-1653690715
-772969003,-1640501767
-772969003,-58437807
-772969003,-1607478278
-772969003,1354199905
-772969003,-1851641222
-772969003,1760205618
-772969003,821895968
-772969003,-1709082116
-772969003,582213998
-772969003,-496901697
-772969003,890918651
-772969003,1370600020
-772969003,1152243531
-772969003,-1904620129
-772969003,-1174406632
-772969003,-630937203
-772969003,-1478925264
-772969003,2051148210
-772969003,-669115411
-772969003,-219688684
-772969003,1002031181
-772969003,1243285998
-772969003,-1728173303
-772969003,-125027466
-772969003,282399535
-772969003,42877299
-772969003,-1219038379
-772969003,-29427141
-772969003,-462167942
-772969003,36279840
-772969003,-558089547
-772969003,-1412538428
-772969003,-1602440074
-772969003,1224772874
-772969003,1732608847
-772969003,828155216
-772969003,426798460
-772969003,974986771
-772969003,734945217
-772969003,736493564
-772969003,2087143547
-772969003,1219660975
-772969003,2099390723
-772969003,835552750
-772969003,-209807525
-772969003,-96477671
-772969003,-429460927
-772969003,125866922
-772969003,-1664243487
-772969003,1279166482
-772969003,-2002682740
-772969003,-1423487224
-772969003,2062597824
-772969003,-1086883066
-772969003,1311746589
-772969003,-296809860
-772969003,-1894225109
-772969003,-1832081671
-772969003,-1477454886
-772969003,952560894
-772969003,-1052818170
-772969003,1988059717
-772969003,982417075
-772969003,1078916211
-772969003,801836020
-772969003,-222120319
-772969003,-1419993313
-772969003,2111191442
-772969003,-538092632
-772969003,-428625354
-772969003,643318301
-772969003,-1591065248
-772969003,-345784536
-772969003,-152350041
-772969003,-2012013473
-772969003,-1750711317
-772969003,1686319310
-772969003,-1974206946
-772969003,-934360063
-772969003,1025952118
-772969003,-1958486254
-772969003,-2043473311
-772969003,-1463890708
-772969003,1388578455
-772969003,409435187
-772969003,1762082130
-772969003,-35464777
-772969003,1294076279
-772969003,-1416646695
-772969003,-1318234821
-772969003,893853969
-772969003,415775903
-772969003,-1952198663
-772969003,568325509
-772969003,-370512463
-772969003,-2016947300
-772969003,-406752356
-772969003,423697697
-772969003,1251925758
-772969003,1953701906
-772969003,58365723
-772969003,971296134
-772969003,-1641739712
-772969003,1364641086
-772969003,1171464633
-772969003,646308585
-772969003,1607719869
-772969003,-428899839
-772969003,709619237
-772969003,137653339
-772969003,1860323981
-772969003,-451595931
-772969003,-452677262
-772969003,997633793
-772969003,-952667316
-772969003,1413267521
-772969003,-856201078
-772969003,1077482567
-772969003,-1161970115
-772969003,-2090309655
-772969003,-839046786
-772969003,-265030473
-772969003,1711690370
-772969003,-1616794841
-772969003,-1548052686
-772969003,24270331
-772969003,1222872175
-772969003,-1033152794
-772969003,-5518555
-772969003,-65234803
-772969003,-77951029
-772969003,-687459435
-772969003,-438689470
-772969003,-1445577393
-772969003,-1606925145
-772969003,18097547
-772969003,-393081843
-772969003,-888168560
-772969003,1669539619
-772969003,1696338366
-772969003,441097966
-772969003,418917470
-772969003,94642444
-772969003,-1486347327
-772969003,1118533127
-772969003,1305168228
-772969003,1142669481
-772969003,-18613675
-772969003,1413197965
-772969003,1991238167
-772969003,1689665550
-772969003,-360595908
-772969003,-978538132
-772969003,-245254748
-772969003,-1176244955
-772969003,1290487852
-772969003,-1551198387
-772969003,-84910536
-772969003,-663212875
-772969003,-2024586339
-772969003,758127072
-772969003,-1521655393
-772969003,65460016
-772969003,356864412
-772969003,858347504
-772969003,-1904452957
-772969003,-618254394
-772969003,-1644070173
-772969003,1816901805
-772969003,-1943676722
-772969003,207911055
-772969003,-1871084396
-772969003,1484811374
-772969003,1979093255
-772969003,1967268272
-772969003,939180813
-772969003,300598544
-772969003,288323028
-772969003,974278381
-772969003,-876904773
-772969003,1575794927
-772969003,1264336474
-772969003,-693095496
-772969003,-1475289829
-772969003,-2083514661
-772969003,-1993290692
-772969003,-1238457566
-772969003,-1750744407
-772969003,-1759477203
-772969003,1602796166
-772969003,351908342
-772969003,617091544
-772969003,154299427
-772969003,1850260315
-772969003,-1475293949
-772969003,-621817864
-772969003,179769262
-772969003,-235764499
-772969003,-844904260
-772969003,-658920037
-772969003,1506905335
-772969003,1340906187
-772969003,-1831258125
-772969003,-1478454577
-772969003,-1274666698
-772969003,-457608821
-772969003,-328279715
-772969003,-1016097200
-772969003,-1301600467
-772969003,-571553624
-772969003,-1949262181
-772969003,-1456436101
-772969003,-1296582660
-772969003,-110752728
-772969003,-513313737
-772969003,1150382533
-772969003,26649804
-772969003,712019754
-772969003,1211284847
-772969003,104907552
-772969003,-1159831618
-772969003,-555066486
-772969003,-12494296
-772969003,-1916680019
-772969003,1067453132
-772969003,-74211585
-772969003,592016952
-772969003,-1977962647
-772969003,-1717801752
-772969003,784350133
-772969003,-1746414960
-772969003,-1232677889
-772969003,-1177424723
-772969003,1406666405
-772969003,1686302982
-772969003,-1132041982
-772969003,-249858914
-772969003,1705271331
-772969003,54498999
-772969003,-433175642
-772969003,1478876588
-772969003,-1906484268
-772969003,2092038458
-772969003,1482747372
-772969003,-1628804250
-772969003,-135196060
-772969003,625344740
-772969003,-1117325115
-772969003,1734849231
-772969003,593098481
-772969003,-607261082
-772969003,1197564621
-772969003,749013256
-772969003,-1283651885
-772969003,1718633439
-772969003,-440553460
-772969003,-518839134
-772969003,-1998525099
-772969003,1064266458
-772969003,-223103222
-772969003,2000790267
-772969003,252009150
-772969003,-615653648
-772969003,-2091039075
-772969003,683146615
-772969003,102187987
-772969003,738871745
-772969003,1478049236
-772969003,-2074828390
-772969003,-2048868304
-772969003,-926520041
-772969003,-1625072905
-772969003,-2043280413
-772969003,565888108
-772969003,-908923899
-772969003,1929033506
-772969003,-1728762577
-772969003,-983871360
-772969003,-1993945862
-772969003,-727989948
-772969003,141634961
-772969003,-1940772426
-772969003,-1489546542
-772969003,2009231911
-772969003,1910514693
-772969003,316962574
-772969003,-787348232
-772969003,2095286543
-772969003,253233909
-772969003,-1206858242
-772969003,-88621243
-772969003,1489198384
-772969003,-1148625286
-772969003,-1115944823
-772969003,-1704497249
-772969003,-788335362
-772969003,-1969397917
-772969003,-1171473361
-772969003,-731245971
-772969003,1246723144
-772969003,-56448342
-772969003,166088687
-772969003,214477506
-772969003,1045661790
-772969003,-1153872588
-772969003,-1458577662
-772969003,236824594
-772969003,-1375381483
-772969003,-1745038865
-772969003,949595788
-772969003,1910601716
-772969003,586503395
-772969003,1569778566
-772969003,1827236606
-772969003,349627087
-772969003,-1235443643
-772969003,609440328
-772969003,766536619
-772969003,1805843903
-772969003,-1244376119
-772969003,1628837686
-772969003,1294699273
-772969003,-116674770
-772969003,-1226387249
-772969003,814270117
-772969003,219429689
-772969003,-1552083630
-772969003,-1670895033
-772969003,-209590864
-772969003,-1952277103
-772969003,2032389910
-772969003,-2032553748
-772969003,-1408087510
-772969003,-1534479693
-772969003,-39507045
-772969003,494111541
-772969003,-1194434935
-772969003,92959693
-772969003,1617671714
-772969003,410979887
-772969003,-615211771
-772969003,-833689573
-772969003,984734948
-772969003,-1709081484
-772969003,-1645958222
-772969003,170380401
-772969003,275908132
-772969003,-333874622
-772969003,1081161233
-772969003,-113397924
-772969003,46466214
-772969003,352764771
