Primary Vertex hash,Summarized Vertex hash
1300451584,191932982
1300451584,231410823
1300451584,1834167326
1300451584,2037274657
1300451584,2083700065
1300451584,1055817659
1300451584,-1912590505
1300451584,993221220
1300451584,-235179870
1300451584,-2012829347
1300451584,667223704
1300451584,-1159660672
1300451584,-1271138989
1300451584,176262121
1300451584,789884542
1300451584,-1261439580
1300451584,-752020922
1300451584,-36275016
1300451584,571499360
1300451584,488954964
1300451584,-1220954548
1300451584,85689454
1300451584,1530739274
1300451584,842527552
1300451584,-403863915
1300451584,1313034178
1300451584,-149490029
1300451584,711166952
1300451584,1737754143
1300451584,-595943945
1300451584,-74343908
1300451584,1687545115
1300451584,710691788
1300451584,2126135081
1300451584,-1135534651
1300451584,2082577844
1300451584,-1640226901
1300451584,1457616706
1300451584,-1824361754
1300451584,-946395599
1300451584,930920155
1300451584,1022516571
1300451584,1032616998
1300451584,-803163764
1300451584,1187800929
1300451584,-297742353
1300451584,-1534540505
1300451584,803917407
1300451584,2001303292
1300451584,2075556353
1300451584,1431131276
1300451584,-891811047
1300451584,1945645627
1300451584,834883584
1300451584,930649789
1300451584,-550576411
1300451584,1852379045
1300451584,77743471
1300451584,159279280
1300451584,-568909882
1300451584,826708116
1300451584,611247546
1300451584,-299724810
1300451584,-318419757
1300451584,-1870843483
1300451584,-65135161
1300451584,1830841594
1300451584,1875095064
1300451584,-1657561880
1300451584,1187342104
1300451584,680552781
1300451584,-1644897260
1300451584,960239832
1300451584,1533983371
1300451584,485
1300451584,-1756916062
1300451584,-1627300118
1300451584,-562348138
1300451584,-1404719702
1300451584,1229424822
1300451584,1798703812
1300451584,1309036533
1300451584,-1894748443
1300451584,-391190188
1300451584,-191031965
1300451584,-2097659130
1300451584,-1396871870
1300451584,1801611618
1300451584,1149453955
1300451584,1500027753
1300451584,1337920958
1300451584,-2064103686
1300451584,1753262724
1300451584,-907670559
1300451584,-1295052578
1300451584,-1023401706
1300451584,-1396568364
1300451584,-1919348850
1300451584,-38076510
1300451584,-711239805
1300451584,-378893451
1300451584,953932539
1300451584,1534785880
1300451584,-857846021
1300451584,348092058
1300451584,-669484482
1300451584,-1481603683
1300451584,541434485
1300451584,1040890937
1300451584,626042723
1300451584,-1275899450
1300451584,-1783760997
1300451584,760418159
1300451584,878261786
1300451584,1844645815
1300451584,1608752548
1300451584,1557716639
1300451584,-843321348
1300451584,1139425699
1300451584,-266079639
1300451584,1586437316
1300451584,-496713681
1300451584,-1373213589
1300451584,263638520
1300451584,601940400
1300451584,105030675
1300451584,1315875900
1300451584,260746712
1300451584,1402622409
1300451584,753913531
1300451584,1597283681
1300451584,531316209
1300451584,2146770351
1300451584,-1085424362
1300451584,-1977481095
1300451584,528743902
1300451584,1196016919
1300451584,1595563391
1300451584,-1517058060
1300451584,-167897191
1300451584,-359167760
1300451584,-441890866
1300451584,1614938666
1300451584,-127632882
1300451584,-2009478574
1300451584,-497819613
1300451584,200329602
1300451584,-1092854610
1300451584,-2128698516
1300451584,100411279
1300451584,-11936454
1300451584,2092039883
1300451584,-1682130495
1300451584,1741710765
1300451584,-541278782
1300451584,-1758792364
1300451584,-49471630
1300451584,-187378092
1300451584,-771272571
1300451584,700877632
1300451584,348083758
1300451584,-2070223346
1300451584,-394229226
1300451584,-1928818800
1300451584,-882144782
1300451584,36069567
1300451584,2111348545
1300451584,1156687467
1300451584,-1142048397
1300451584,1410274989
1300451584,874190527
1300451584,-1352512058
1300451584,609609456
1300451584,1845922991
1300451584,-920196212
1300451584,-988264524
1300451584,761917380
1300451584,1350120150
1300451584,342906591
1300451584,1929080905
1300451584,-1747004052
1300451584,1402122535
1300451584,1413814003
1300451584,943864571
1300451584,-413661726
1300451584,1173448522
1300451584,-1720099898
1300451584,1034600299
1300451584,-635553572
1300451584,-872403261
1300451584,1091740630
1300451584,491863959
1300451584,-1280134795
1300451584,2076915980
1300451584,-1583652014
1300451584,252284355
1300451584,-991951315
1300451584,-518814781
1300451584,955824680
1300451584,-1470158199
1300451584,-1310108880
1300451584,19203068
1300451584,1332170172
1300451584,-1573609240
1300451584,725428705
1300451584,108766360
1300451584,-1841819429
1300451584,1363874735
1300451584,-323883433
1300451584,-1534327194
1300451584,793079211
1300451584,938390784
1300451584,1563279299
1300451584,-1386336338
1300451584,743296699
1300451584,2037611396
1300451584,-110560366
1300451584,1677936376
1300451584,-2007078238
1300451584,-361543537
1300451584,-624617020
1300451584,-965130883
1300451584,-1349915507
1300451584,-451099109
1300451584,-827068994
1300451584,-1436161688
1300451584,1055817184
1300451584,-2100796968
1300451584,-475578185
1300451584,1150429056
1300451584,218050540
1300451584,765816497
1300451584,-1670742158
1300451584,-248098257
1300451584,-1742439618
1300451584,-54173730
1300451584,-1766689362
1300451584,-973674775
1300451584,2035653237
1300451584,1674379498
1300451584,-832164543
1300451584,544514910
1300451584,1782556947
1300451584,1145718631
1300451584,931902630
1300451584,-764653220
1300451584,2145434832
1300451584,1192608804
1300451584,1603607718
1300451584,-31097571
1300451584,-945814371
1300451584,20390409
1300451584,-1321667975
1300451584,1350292281
1300451584,-1850133763
1300451584,1354552313
1300451584,1392717893
1300451584,1729791058
1300451584,1088791471
1300451584,-1028226586
1300451584,-1350464301
1300451584,1496324707
1300451584,-210694105
1300451584,-1088144270
1300451584,159779551
1300451584,-869838983
1300451584,186452035
1300451584,823079505
1300451584,-1640342182
1300451584,1931407484
1300451584,-461920492
1300451584,-1830186609
1300451584,-583934374
1300451584,869060775
1300451584,17220201
1300451584,-734120113
1300451584,-676047674
1300451584,-1540937900
1300451584,643736868
1300451584,19472978
1300451584,-824087139
1300451584,686951310
1300451584,327954673
1300451584,1342763895
1300451584,-2101878473
1300451584,-707963314
1300451584,1696147101
1300451584,-1368396309
1300451584,-856256656
1300451584,-365336130
1300451584,15147887
1300451584,-102335893
1300451584,-670418044
1300451584,-7848954
1300451584,1365684969
1300451584,-664511509
1300451584,-918271273
1300451584,201082991
1300451584,49250680
1300451584,964229856
1300451584,1452971266
1300451584,-1748347822
1300451584,472588215
1300451584,-1658437958
1300451584,-2143722588
1300451584,-1611441043
1300451584,733710372
1300451584,-2119400947
1300451584,1118978320
1300451584,1604500484
1300451584,1764928149
1300451584,-660726988
1300451584,-362255931
1300451584,57548992
1300451584,-215322465
1300451584,1537554460
1300451584,-1840074264
1300451584,1094804221
1300451584,2093260664
1300451584,-2000155785
1300451584,-639575457
1300451584,-279319399
1300451584,1559854905
1300451584,2118212995
1300451584,284267316
1300451584,25559617
1300451584,-1470501986
1300451584,276714422
1300451584,-1221020431
1300451584,-428800584
1300451584,-238497256
1300451584,1927868729
1300451584,-1019993899
1300451584,-801451054
1300451584,-2031041253
1300451584,-295670381
1300451584,-397931589
1300451584,-371209684
1300451584,1617552286
1300451584,1495456469
1300451584,1257777409
1300451584,462674025
1300451584,916190561
1300451584,1603361903
1300451584,788991225
1300451584,530774954
1300451584,284316922
1300451584,206628954
1300451584,-1587215000
1300451584,1343697945
1300451584,483162307
1300451584,-415472852
1300451584,-1358648555
1300451584,-607559720
1300451584,209021030
1300451584,-1835460978
1300451584,683117728
1300451584,-1728291605
1300451584,1349211253
1300451584,-1945507797
1300451584,1765731612
1300451584,912142973
1300451584,-2082863117
1300451584,-274093181
1300451584,1938593703
1300451584,-160787898
1300451584,1436987787
1300451584,-826012949
1300451584,1019009167
1300451584,1609440217
1300451584,1017600159
1300451584,342503504
1300451584,-352661819
1300451584,1188840094
1300451584,-1195688712
1300451584,-806663249
1300451584,1411960933
1300451584,819262619
1300451584,-2059288304
1300451584,-166972833
1300451584,18048325
1300451584,1049131728
1300451584,-70443116
1300451584,-26764739
1300451584,-2047491665
1300451584,-582665959
1300451584,2112223672
1300451584,-131302287
1300451584,-387887995
1300451584,-1956180224
1300451584,1423192243
1300451584,-1277020283
1300451584,2032450895
1300451584,98460083
1300451584,-1228442967
1300451584,-913388034
1300451584,132678557
1300451584,-1193665361
1300451584,567584172
1300451584,393614095
1300451584,1909306807
1300451584,-552920207
1300451584,-962927904
1300451584,-2011288477
1300451584,749791438
1300451584,377975302
1300451584,722661264
1300451584,1644873346
1300451584,-184922000
1300451584,-251775883
1300451584,1932761016
1300451584,-1300932866
1300451584,-1022990456
1300451584,-69705898
1300451584,1704100125
1300451584,462151451
1300451584,612556818
1300451584,793471960
1300451584,2135489502
1300451584,-670286694
1300451584,-630087961
1300451584,-673705152
1300451584,818787411
1300451584,1464824785
1300451584,-337072265
1300451584,3941532
1300451584,895963595
1300451584,-580077119
1300451584,-460480456
1300451584,-1288964195
1300451584,1854483006
1300451584,1816529150
1300451584,420355508
1300451584,-934318860
1300451584,314537475
1300451584,-970300693
1300451584,467066645
1300451584,-1761225791
1300451584,-925922293
1300451584,-1143464161
1300451584,-1035745660
1300451584,1065630531
1300451584,-1596718050
1300451584,-1358533684
1300451584,-579642952
1300451584,1252470378
1300451584,-817918991
1300451584,-362443094
1300451584,1832356327
1300451584,569197887
1300451584,86467058
1300451584,-1870597035
1300451584,1444033223
1300451584,1536220998
1300451584,-36955860
1300451584,-304357
1300451584,-1674307371
1300451584,707981009
1300451584,478804077
1300451584,-481777746
1300451584,-404708600
1300451584,-256363440
1300451584,1580948179
1300451584,1900508587
1300451584,-75317389
1300451584,-1789775456
1300451584,-856774630
1300451584,-1839647060
1300451584,1761078273
1300451584,1804324722
1300451584,675400888
1300451584,-140504230
1300451584,-1010735297
1300451584,-1617724781
1300451584,1886270829
1300451584,-941833512
1300451584,-1705476258
1300451584,-494360703
1300451584,1312172863
1300451584,779864945
1300451584,-667927236
1300451584,-1177510692
1300451584,-372273982
1300451584,650699718
1300451584,-1117980595
1300451584,627802234
1300451584,-1586133916
1300451584,-1939175048
1300451584,-1982903079
1300451584,28509348
1300451584,1244278578
1300451584,-2133916202
1300451584,541402457
1300451584,328865466
1300451584,-2138438230
1300451584,441024361
1300451584,-996130431
1300451584,1955893686
1300451584,1005977303
1300451584,1122174923
1300451584,-1272737525
1300451584,1557060071
1300451584,1013971270
1300451584,1115178837
1300451584,307468156
1300451584,-715239313
1300451584,-1603099325
1300451584,-1473139451
1300451584,-211470766
1300451584,-599787259
1300451584,1025816606
1300451584,1688420766
1300451584,-561316918
1300451584,-1927174042
1300451584,418397629
1300451584,-1300916422
1300451584,-1471189732
1300451584,-720744354
1300451584,-1193869940
1300451584,-223365133
1300451584,176705492
1300451584,-41322284
1300451584,-814699986
1300451584,860485143
1300451584,2131622508
1300451584,1492942237
1300451584,1851058992
1300451584,692636717
1300451584,1292101743
1300451584,-1476153997
1300451584,437501798
1300451584,1318038518
1300451584,-475945256
1300451584,-1719468807
1300451584,195120858
1300451584,-2038971636
1300451584,2077703848
1300451584,-1306773601
1300451584,1525497700
1300451584,2011746914
1300451584,1216097776
1300451584,292795645
1300451584,-1851239368
1300451584,587204241
1300451584,-14525769
1300451584,-398643803
1300451584,-432905301
1300451584,2044689477
1300451584,403602860
1300451584,-1855310641
1300451584,551421303
1300451584,-1274465885
1300451584,1750183419
1300451584,-1606859381
1300451584,566133773
1300451584,571238329
1300451584,387379873
1300451584,1805626919
1300451584,363089950
1300451584,736185949
1300451584,-1460613811
1300451584,-1366004949
1300451584,1734869673
1300451584,1375654973
1300451584,139316613
1300451584,579200840
1300451584,1893782831
1300451584,1940346487
1300451584,570525649
1300451584,1831184630
1300451584,442892214
1300451584,-1335806537
1300451584,1810542130
1300451584,-830059682
1300451584,-1154957583
1300451584,-534329860
1300451584,-1445827570
1300451584,-680906058
1300451584,-38258587
1300451584,-1456436013
1300451584,285414629
1300451584,-2051792813
1300451584,1869613719
1300451584,1061206701
1300451584,624304347
1300451584,921613086
1300451584,256699070
1300451584,-1751764379
1300451584,-708685770
1300451584,311416696
1300451584,-252717801
1300451584,1960399139
1300451584,-142962047
1300451584,1551128968
1300451584,1337100722
1300451584,323310919
1300451584,651116749
1300451584,-2114025480
1300451584,-1980657670
1300451584,-1133864346
1300451584,-1502347143
1300451584,2107120535
1300451584,-628015997
1300451584,1995501794
1300451584,-1346172464
1300451584,-813954712
1300451584,-338547258
1300451584,1471435170
1300451584,-935956945
1300451584,-1689698989
1300451584,802752966
1300451584,-1683530355
1300451584,-951090843
1300451584,234695638
1300451584,164859879
1300451584,915361978
1300451584,-1395193119
1300451584,895595352
1300451584,175688770
1300451584,2000433415
1300451584,132530648
1300451584,-584729756
1300451584,-1181524009
1300451584,876450424
1300451584,-495279056
1300451584,2108242917
1300451584,1056069822
1300451584,692924185
1300451584,-29534104
1300451584,-2037825313
1300451584,614548217
1300451584,1749274137
1300451584,-645652514
1300451584,785868940
1300451584,-927256858
1300451584,-1829088102
1300451584,-1053350058
1300451584,-2104310539
1300451584,1347581503
1300451584,-1901180733
1300451584,-1559968406
1300451584,1309288571
1300451584,841634911
1300451584,-386912633
1300451584,-811726361
1300451584,390279481
1300451584,2071330058
1300451584,220646311
1300451584,-991698336
1300451584,-524876236
1300451584,-48415846
1300451584,1832774580
1300451584,-100623222
1300451584,686444135
1300451584,1368446720
1300451584,75006696
1300451584,-1698767825
1300451584,1336068400
1300451584,-1261702564
1300451584,-1020222062
1300451584,679235295
1300451584,1128310245
1300451584,104251551
1300451584,1287014940
1300451584,239413480
1300451584,-1109099701
1300451584,-437599397
1300451584,-1176666257
1300451584,-936128896
1300451584,-105701625
1300451584,-440106126
1300451584,-4064906
1300451584,-466148724
1300451584,855864766
1300451584,1169220467
1300451584,262547813
1300451584,1479630580
1300451584,-426893244
1300451584,1001504125
1300451584,-70918903
1300451584,-155201423
1300451584,-1230966673
1300451584,-580502602
1300451584,261900621
1300451584,-928895369
1300451584,1422578204
1300451584,327333204
1300451584,49243191
1300451584,-1322543118
1300451584,919400470
1300451584,-1036131101
1300451584,1112032424
1300451584,978164908
1300451584,-1983926437
1300451584,-899126129
1300451584,2106415972
1300451584,1274334494
1300451584,1956500087
1300451584,-868816165
1300451584,-488602611
1300451584,-1362188256
1300451584,-2048113895
1300451584,296884037
1300451584,-2052922533
1300451584,-1924363338
1300451584,187682260
1300451584,-1534057876
1300451584,1183523211
1300451584,2069118039
1300451584,195128487
1300451584,98411227
1300451584,-1965699620
1300451584,-1314728280
1300451584,1684939621
1300451584,786770408
1300451584,340128584
1300451584,-1239437039
1300451584,-328373406
1300451584,-1904875165
1300451584,2103212612
1300451584,2075172008
1300451584,749317042
1300451584,1261210673
1300451584,1832634917
1300451584,-189279320
1300451584,1489158113
1300451584,-1511652667
1300451584,637092572
1300451584,-58582105
1300451584,-1219702678
1300451584,102056249
1300451584,-194735287
1300451584,-1099540154
1300451584,150065091
1300451584,141635404
1300451584,606200604
1300451584,-887124958
1300451584,-1570863846
1300451584,-472374114
1300451584,1403434208
1300451584,-379802091
1300451584,-1791487375
1300451584,-1201471698
1300451584,163909256
1300451584,-1055906211
1300451584,-1212616472
1300451584,589997183
1300451584,-214100889
1300451584,1249340714
1300451584,1966297709
1300451584,892621392
1300451584,-2098895486
1300451584,-1443058021
1300451584,-642760998
1300451584,282212281
1300451584,-153202253
1300451584,1545714508
1300451584,1478082422
1300451584,734964920
1300451584,1399952391
1300451584,2072771836
1300451584,2047688052
1300451584,1406710947
1300451584,1586985451
1300451584,463281376
1300451584,575808812
1300451584,947576824
1300451584,336245640
1300451584,-1274186871
1300451584,-528439543
1300451584,-1404671027
1300451584,-1714807226
1300451584,-715861287
1300451584,2022727455
1300451584,525629636
1300451584,893383339
1300451584,1423242060
1300451584,-1225797258
1300451584,-1585215975
1300451584,-1834764999
1300451584,1133536266
1300451584,-1078970324
1300451584,-1651729901
1300451584,-1911035466
1300451584,-962633411
1300451584,-1466650832
1300451584,-284653408
1300451584,-1800809725
1300451584,-1342191531
1300451584,-1431507705
1300451584,656703627
1300451584,-2011975774
1300451584,-451329366
1300451584,-1485168439
1300451584,790079650
1300451584,-897921588
1300451584,-636322395
1300451584,-1207083084
1300451584,140193760
1300451584,314504450
1300451584,-1647904133
1300451584,79602435
1300451584,-1884559339
1300451584,419651266
1300451584,120463595
1300451584,1580276215
1300451584,-313316709
1300451584,499735045
1300451584,1795894469
1300451584,139718534
1300451584,794314893
1300451584,-1955509084
1300451584,-613278549
1300451584,1845553626
1300451584,1639138920
1300451584,-2087172993
1300451584,-1183801698
1300451584,-1019206482
1300451584,1054701861
1300451584,-1284352885
1300451584,682798920
1300451584,1689248597
1300451584,690679510
1300451584,323582794
1300451584,1657637577
1300451584,-164897234
1300451584,-1031132541
1300451584,224781679
1300451584,269817886
1300451584,512571033
1300451584,-2128246477
1300451584,1393122079
1300451584,1861781216
1300451584,-1694993695
1300451584,363380150
1300451584,-968602011
1300451584,-319863603
1300451584,1678388256
1300451584,1792697073
1300451584,-97431011
1300451584,1041913396
1300451584,-1394473770
1300451584,-667406324
1300451584,-1332406110
1300451584,1942608883
1300451584,1392589629
1300451584,949031085
1300451584,-794552168
1300451584,-1333364549
1300451584,746497088
1300451584,-136306721
1300451584,125759292
1300451584,926039924
1300451584,586582705
1300451584,-1301194184
1300451584,1330202371
1300451584,-755983685
1300451584,1845102005
1300451584,-1294501242
1300451584,511792859
1300451584,1439972788
1300451584,2067198806
1300451584,-108465687
1300451584,-1742344124
1300451584,1979547038
1300451584,2077995948
1300451584,-214942898
1300451584,-443847411
1300451584,1759584358
1300451584,-1384757775
1300451584,-369089910
1300451584,-1445682856
1300451584,-1270776626
1300451584,1449017041
1300451584,371990204
1300451584,-949465091
1300451584,883940409
1300451584,-1167420675
1300451584,363576627
1300451584,-1107044706
1300451584,774366905
1300451584,-1605908251
1300451584,1166511393
1300451584,-1135397637
1300451584,-1877632836
1300451584,1338427245
1300451584,1880488126
1300451584,-79408152
1300451584,-794265595
1300451584,-478508086
1300451584,-665857795
1300451584,-1807565584
1300451584,261531424
1300451584,-2084762873
1300451584,1898682773
1300451584,-69069987
1300451584,-1775542549
1300451584,-207635618
1300451584,261515089
1300451584,-1226277343
1300451584,462476121
1300451584,-21686657
1300451584,-1962556465
1300451584,-73493675
1300451584,1478529260
1300451584,-882310236
1300451584,-2005163850
1300451584,-819271705
1300451584,289757579
1300451584,-1534972844
1300451584,-1907530085
1300451584,-1382546098
1300451584,445936195
1300451584,1293862342
1300451584,-695075255
1300451584,437187282
1300451584,-1519587920
1300451584,410431639
1300451584,-1989713533
1300451584,-534296381
1300451584,-2079314699
1300451584,-366288177
1300451584,-2069492672
1300451584,-838039829
1300451584,-348740644
1300451584,2020069516
1300451584,824687051
1300451584,-1733160866
1300451584,4163795
1300451584,1507545398
1300451584,1949785305
1300451584,-174416523
1300451584,2062832135
1300451584,-1011078330
1300451584,-1344452832
1300451584,1590703661
1300451584,1320748985
1300451584,-1141648654
1300451584,-1880398097
1300451584,-1146629457
1300451584,-38955865
1300451584,-141787520
1300451584,942297382
1300451584,-78228901
1300451584,-1741229767
1300451584,-1291936790
1300451584,1509249248
1300451584,-706282241
1300451584,437211925
1300451584,2038558876
1300451584,1655024568
1300451584,-1942362855
1300451584,-1136708322
1300451584,-236767039
1300451584,-259778138
1300451584,239855465
1300451584,1763549246
1300451584,1206488780
1300451584,1511150389
1300451584,918847469
1300451584,-927727202
1300451584,1315694400
1300451584,1274954450
1300451584,-642830206
1300451584,1537733256
1300451584,-1614891375
1300451584,-372825880
1300451584,255124998
1300451584,322419204
1300451584,-54184463
1300451584,1522815985
1300451584,1316988744
1300451584,-1274987207
1300451584,-1323272165
1300451584,854408145
1300451584,1094953084
1300451584,1779278642
1300451584,-710607644
1300451584,-780126014
1300451584,1858316160
1300451584,-205661450
1300451584,-1873463015
1300451584,-1226096729
1300451584,-1361770600
1300451584,1744301754
1300451584,-1344756088
1300451584,858249847
1300451584,1233903827
1300451584,1936259634
1300451584,-1907087607
1300451584,-571149142
1300451584,-2122979285
1300451584,-420532337
1300451584,-1240735892
1300451584,1125698160
1300451584,868842144
1300451584,-1309681531
1300451584,-2137961988
1300451584,-724705888
1300451584,1996906102
1300451584,-1160571998
1300451584,-20891726
1300451584,-219685997
1300451584,-388701780
1300451584,966488290
1300451584,-1441578134
1300451584,-109178876
1300451584,-782845909
1300451584,-1713336162
1300451584,-1426996368
1300451584,35597211
1300451584,2081363339
1300451584,-728515305
1300451584,-1236213802
1300451584,-1737231884
1300451584,-1967594689
1300451584,-21907658
1300451584,648679201
1300451584,1659612006
1300451584,-870537837
1300451584,1902369011
1300451584,-1161153704
1300451584,1810063984
1300451584,1655081777
1300451584,-16992411
1300451584,1417796888
1300451584,306437085
1300451584,-888102223
1300451584,2028867912
1300451584,1404369427
1300451584,-1805386295
1300451584,501298251
1300451584,-1416601029
1300451584,-231343208
1300451584,248891259
1300451584,-10782988
1300451584,535475802
1300451584,897621041
1300451584,-1660324687
1300451584,-1556796785
1300451584,588556969
1300451584,1178111877
1300451584,-957419731
1300451584,1338557967
1300451584,-1770815558
1300451584,-1036407820
1300451584,-1395194599
1300451584,-89197727
1300451584,1266221750
1300451584,77696371
1300451584,92998744
1300451584,-780240726
1300451584,-1175392217
1300451584,1113115523
1300451584,-556353782
1300451584,-1692314884
1300451584,614813051
1300451584,162562159
1300451584,1355757868
1300451584,455914191
1300451584,623258816
1300451584,392945281
1300451584,-620113179
1300451584,1170885670
1300451584,1350662509
1300451584,1706732629
1300451584,396926552
1300451584,-1205554731
1300451584,-1230315688
1300451584,-1244062678
1300451584,496563297
1300451584,402054671
1300451584,1848797128
1300451584,1228120265
1300451584,92015751
1300451584,1824499011
1300451584,-1065801338
1300451584,-160899990
1300451584,-1791951054
1300451584,-1082280578
1300451584,1384380559
1300451584,63883715
1300451584,-1820911258
1300451584,457986395
1300451584,-1943075277
1300451584,357359441
1300451584,1405303266
1300451584,1608439292
1300451584,-622890759
1300451584,-865573298
1300451584,-1539207576
1300451584,-1079118457
1300451584,2013352490
1300451584,-1693028060
1300451584,1644709947
1300451584,1191480627
1300451584,1678577205
1300451584,-851540220
1300451584,798664100
1300451584,-98168807
1300451584,-374479892
1300451584,1474141594
1300451584,1391605944
1300451584,352534351
1300451584,1400207672
1300451584,1032730590
1300451584,-989802670
1300451584,1323721908
1300451584,1888090844
1300451584,1859232902
1300451584,756025165
1300451584,1908464543
1300451584,2090866370
1300451584,-1753809638
1300451584,-2141279695
1300451584,646008048
1300451584,548588225
1300451584,-37505098
1300451584,507966527
1300451584,537823861
1300451584,1665214780
1300451584,-22285100
1300451584,-71978700
1300451584,2110273353
1300451584,1241400188
1300451584,-1430421442
1300451584,-305952954
1300451584,-464695606
1300451584,162054944
1300451584,-1643654006
1300451584,1519415326
1300451584,-1220362794
1300451584,711000308
1300451584,781501453
1300451584,-2116277435
1300451584,1841235749
1300451584,-710918394
1300451584,1888893502
1300451584,-1610577239
1300451584,196804880
1300451584,-765208376
1300451584,1739427073
1300451584,1162342379
1300451584,-407712510
1300451584,1811341642
1300451584,1517547696
1300451584,-1937201587
1300451584,-2030097351
1300451584,-861591955
1300451584,1993931799
1300451584,401636642
1300451584,420885443
1300451584,-2094233093
1300451584,886152713
1300451584,-2066534904
1300451584,-493516728
1300451584,1674152235
1300451584,-1406466353
1300451584,-2123068525
1300451584,1425710612
1300451584,976031967
1300451584,222177228
1300451584,-2009718076
1300451584,-255239617
1300451584,291584921
1300451584,167281409
1300451584,1822656090
1300451584,1093356502
1300451584,-2093102656
1300451584,918830138
1300451584,2058088875
1300451584,-236832029
1300451584,-1959903193
1300451584,-294722203
1300451584,1653352833
1300451584,-1811398906
1300451584,1818716009
1300451584,-397737147
1300451584,1827997671
1300451584,-1662699524
1300451584,1934219344
1300451584,152453647
1300451584,-225445484
1300451584,-1397020768
1300451584,-1107839253
1300451584,-206776185
1300451584,-1780269361
1300451584,1531719778
1300451584,2051240300
1300451584,136356624
1300451584,1243726096
1300451584,1118546330
1300451584,793977953
1300451584,669478100
1300451584,-1019623411
1300451584,-110824880
1300451584,-1593497025
1300451584,1187327486
1300451584,-1196100728
1300451584,-1588155800
1300451584,-200106158
1300451584,-86543979
1300451584,1533898793
1300451584,-1850656012
1300451584,897752779
1300451584,-905084601
1300451584,1140295869
1300451584,526980131
1300451584,-1041831254
1300451584,-364642040
1300451584,-1666377757
1300451584,-93023941
1300451584,-1288267674
1300451584,934010106
1300451584,1798611045
1300451584,-421139020
1300451584,-44337654
1300451584,1737477341
1300451584,812399417
1300451584,1192111191
1300451584,-1162128923
1300451584,-1261322319
1300451584,2024592334
1300451584,2050371924
1300451584,1847354745
1300451584,-1056216478
1300451584,214902693
1300451584,1511870834
1300451584,-1115908589
1300451584,-126921984
1300451584,1975254735
1300451584,1513247047
1300451584,119139424
1300451584,-949801958
