Data Graph Vertex ID,hash
http://dl-learner.org/carcinogenesis#bond3892,-8212733
http://dl-learner.org/carcinogenesis#d216_1,529685878
http://dl-learner.org/carcinogenesis#d242_20,926444093
http://dl-learner.org/carcinogenesis#d173_38,2054246503
http://dl-learner.org/carcinogenesis#ar_halide-29,-1730542283
http://dl-learner.org/carcinogenesis#bond5012,273619391
http://dl-learner.org/carcinogenesis#bond334,1219743782
http://dl-learner.org/carcinogenesis#amine-2871,-604505514
http://dl-learner.org/carcinogenesis#d132_35,-1340965416
http://dl-learner.org/carcinogenesis#d186a_53,641690602
http://dl-learner.org/carcinogenesis#ketone-750,-926756354
http://dl-learner.org/carcinogenesis#d73_4,1214532556
http://dl-learner.org/carcinogenesis#bond2642,-1815778328
http://dl-learner.org/carcinogenesis#bond7931,-1967563155
http://dl-learner.org/carcinogenesis#d36a_24,-644201593
http://dl-learner.org/carcinogenesis#bond2374,116530085
http://dl-learner.org/carcinogenesis#alcohol-2392,592486572
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-637,-2051792813
http://dl-learner.org/carcinogenesis#d264_8,346719395
http://dl-learner.org/carcinogenesis#sulfo-2267,1219284441
http://dl-learner.org/carcinogenesis#d164_27,1035115690
http://dl-learner.org/carcinogenesis#alcohol-677,67381763
http://dl-learner.org/carcinogenesis#d159_7,-1316536201
"0.222"^^http://www.w3.org/2001/xmlschema#double,1617840883
http://dl-learner.org/carcinogenesis#d257_17,-1068205249
http://dl-learner.org/carcinogenesis#d327_20,-1604282813
http://dl-learner.org/carcinogenesis#d20_11,1536514103
http://dl-learner.org/carcinogenesis#d107d_57,44185072
http://dl-learner.org/carcinogenesis#bond7553,-1640448884
http://dl-learner.org/carcinogenesis#d165_17,1509148736
http://dl-learner.org/carcinogenesis#d331,-1259523322
http://dl-learner.org/carcinogenesis#bond1706,-766459291
http://dl-learner.org/carcinogenesis#methyl-1101,-1635683496
http://dl-learner.org/carcinogenesis#six_ring-1251,-1019993899
http://dl-learner.org/carcinogenesis#d170_13,1762656014
http://dl-learner.org/carcinogenesis#d117_27,39950129
http://dl-learner.org/carcinogenesis#bond6400,1750765448
http://dl-learner.org/carcinogenesis#bond9265,-1866626308
http://dl-learner.org/carcinogenesis#d330_77,-1968270339
http://dl-learner.org/carcinogenesis#d282_4,-440427598
http://dl-learner.org/carcinogenesis#d26_6,2932272
"-0.366"^^http://www.w3.org/2001/xmlschema#double,1769722089
http://dl-learner.org/carcinogenesis#d226_11,851159502
http://dl-learner.org/carcinogenesis#bond646,1924447130
http://dl-learner.org/carcinogenesis#bond5946,716197004
http://dl-learner.org/carcinogenesis#d119_1,-1200888390
http://dl-learner.org/carcinogenesis#d222_26,1032216605
http://dl-learner.org/carcinogenesis#d142_10,1810682967
http://dl-learner.org/carcinogenesis#bond4888,766408719
http://dl-learner.org/carcinogenesis#d246_80,245760674
http://dl-learner.org/carcinogenesis#d85_2_4,1220698944
http://dl-learner.org/carcinogenesis#d318_31,-990395494
http://dl-learner.org/carcinogenesis#bond4820,945052580
http://dl-learner.org/carcinogenesis#d174_4,891272151
http://dl-learner.org/carcinogenesis#five_ring-2285,579924437
http://dl-learner.org/carcinogenesis#d256_9,-1061281395
http://dl-learner.org/carcinogenesis#d2_28,157583828
http://dl-learner.org/carcinogenesis#bond1067,-1106507624
http://dl-learner.org/carcinogenesis#d238_23,215559243
http://dl-learner.org/carcinogenesis#bond1241,-869005018
http://dl-learner.org/carcinogenesis#bond8561,1937573580
http://dl-learner.org/carcinogenesis#bond6653,1406685612
"0.266"^^http://www.w3.org/2001/xmlschema#double,1032101433
http://dl-learner.org/carcinogenesis#bond6060,-1545373468
http://dl-learner.org/carcinogenesis#d186a_105,612231270
http://dl-learner.org/carcinogenesis#ar_halide-1525,-974868191
"-0.647"^^http://www.w3.org/2001/xmlschema#double,-797144215
http://dl-learner.org/carcinogenesis#d166_5,-1497950574
http://dl-learner.org/carcinogenesis#bond4031,1657604281
http://dl-learner.org/carcinogenesis#d198_20,1923472521
http://dl-learner.org/carcinogenesis#non_ar_hetero_5_ring-1575,-658831888
http://dl-learner.org/carcinogenesis#bond6585,1335765088
http://dl-learner.org/carcinogenesis#d304b_1,-800883675
http://dl-learner.org/carcinogenesis#d282_8,-1170411402
http://dl-learner.org/carcinogenesis#di8-3235,2077703848
http://dl-learner.org/carcinogenesis#d156_24,-222548494
http://dl-learner.org/carcinogenesis#d70_21,-1728210376
http://dl-learner.org/carcinogenesis#bond6631,-2072641582
http://dl-learner.org/carcinogenesis#bond8477,-129653526
http://dl-learner.org/carcinogenesis#bond376,-1832815738
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-257,1216097776
http://dl-learner.org/carcinogenesis#ester-483,5322002
http://dl-learner.org/carcinogenesis#bond7081,-2054676777
http://dl-learner.org/carcinogenesis#ketone-1825,-397328268
http://dl-learner.org/carcinogenesis#d144_21,689032475
http://dl-learner.org/carcinogenesis#amine-1409,756424483
http://dl-learner.org/carcinogenesis#bond2509,1350517882
http://dl-learner.org/carcinogenesis#bond2729,-1741369681
http://dl-learner.org/carcinogenesis#bond4813,-1569174629
http://dl-learner.org/carcinogenesis#ether-1742,719518509
http://dl-learner.org/carcinogenesis#d66_4,335480934
http://dl-learner.org/carcinogenesis#d187_4,-1088133565
"-0.104"^^http://www.w3.org/2001/xmlschema#double,-628766962
http://dl-learner.org/carcinogenesis#bond961,1616778881
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-4,-2023835860
http://dl-learner.org/carcinogenesis#d79_6,-1704989375
http://dl-learner.org/carcinogenesis#bond7883,-528121763
http://dl-learner.org/carcinogenesis#ar_halide-1639,-1208057811
http://dl-learner.org/carcinogenesis#d237_2,-672435397
http://dl-learner.org/carcinogenesis#bond5173,-878850131
http://dl-learner.org/carcinogenesis#bond3520,-2018941968
http://dl-learner.org/carcinogenesis#bond5111,-2108614247
http://dl-learner.org/carcinogenesis#d297_136,362369941
http://dl-learner.org/carcinogenesis#d219_19,-1631000129
http://dl-learner.org/carcinogenesis#d219_26,640981068
http://dl-learner.org/carcinogenesis#d304a_26,1829811281
http://dl-learner.org/carcinogenesis#d201,-614127746
http://dl-learner.org/carcinogenesis#ar_halide-3114,31896757
http://dl-learner.org/carcinogenesis#d216_7,1498140072
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-567,-1395193119
http://dl-learner.org/carcinogenesis#d66_17,-727054860
http://dl-learner.org/carcinogenesis#d97_13,1064254442
http://dl-learner.org/carcinogenesis#ether-2435,1212703058
http://dl-learner.org/carcinogenesis#d107c_18,-25500670
http://dl-learner.org/carcinogenesis#bond8332,-260588620
http://dl-learner.org/carcinogenesis#bond1409,1973079736
http://dl-learner.org/carcinogenesis#bond8150,-1052554218
http://dl-learner.org/carcinogenesis#bond6280,-1143157797
"-0.656"^^http://www.w3.org/2001/xmlschema#double,-320543951
http://dl-learner.org/carcinogenesis#d164_30,1553022783
"0.794"^^http://www.w3.org/2001/xmlschema#double,-1692232205
http://dl-learner.org/carcinogenesis#bond4765,1714277641
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-642,-737179985
http://dl-learner.org/carcinogenesis#bond4682,-1702683405
http://dl-learner.org/carcinogenesis#d127_6,-839952356
http://dl-learner.org/carcinogenesis#d70_14,-191479398
http://dl-learner.org/carcinogenesis#ar_halide-2249,749317042
http://dl-learner.org/carcinogenesis#bond1140,728041379
http://dl-learner.org/carcinogenesis#d215_4,1453245773
http://dl-learner.org/carcinogenesis#sulfur-70,51090871
http://dl-learner.org/carcinogenesis#bond4141,951715387
http://dl-learner.org/carcinogenesis#bond8442,-389021527
http://dl-learner.org/carcinogenesis#non_ar_hetero_5_ring-1539,1966297709
http://dl-learner.org/carcinogenesis#d33_6,1101946968
http://dl-learner.org/carcinogenesis#d185_4,-1353574473
http://dl-learner.org/carcinogenesis#d139_21,-750005709
http://dl-learner.org/carcinogenesis#bond5382,1824287304
http://dl-learner.org/carcinogenesis#bond2196,-1175965390
http://dl-learner.org/carcinogenesis#d2_24,-710573592
"-0.243"^^http://www.w3.org/2001/xmlschema#double,-268806310
http://dl-learner.org/carcinogenesis#bond5036,61142645
"-0.638"^^http://www.w3.org/2001/xmlschema#double,1963572958
http://dl-learner.org/carcinogenesis#d5_3,-58895743
http://dl-learner.org/carcinogenesis#bond2297,-1190998067
http://dl-learner.org/carcinogenesis#bond271,1998557467
http://dl-learner.org/carcinogenesis#bond5775,-842703311
http://dl-learner.org/carcinogenesis#d274_1,580337567
http://dl-learner.org/carcinogenesis#bond1212,-1386208333
http://dl-learner.org/carcinogenesis#bond2402,-1902680546
http://dl-learner.org/carcinogenesis#d298_25,-1699186178
http://dl-learner.org/carcinogenesis#bond6615,1132463781
http://dl-learner.org/carcinogenesis#d157_5,887847346
http://dl-learner.org/carcinogenesis#bond4884,424761995
http://dl-learner.org/carcinogenesis#bond7223,-2049955671
http://dl-learner.org/carcinogenesis#bond5573,1194659103
http://dl-learner.org/carcinogenesis#methoxy-451,-492382485
http://dl-learner.org/carcinogenesis#bond7452,855502886
http://dl-learner.org/carcinogenesis#d153_14,1710089432
http://dl-learner.org/carcinogenesis#ester-1002,-783660848
http://dl-learner.org/carcinogenesis#d167_22,1659472240
http://dl-learner.org/carcinogenesis#bond5232,1867665312
http://dl-learner.org/carcinogenesis#d313_32,2094541874
http://dl-learner.org/carcinogenesis#d52_7,-87512920
http://dl-learner.org/carcinogenesis#d198_4,339083265
http://dl-learner.org/carcinogenesis#six_ring-1307,-1465469849
http://dl-learner.org/carcinogenesis#d230_9,1462816238
http://dl-learner.org/carcinogenesis#d151_16,2083857824
http://dl-learner.org/carcinogenesis#bond8608,-289131448
"-0.678"^^http://www.w3.org/2001/xmlschema#double,2094877938
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-2880,901530659
http://dl-learner.org/carcinogenesis#d311_29,-711779862
http://dl-learner.org/carcinogenesis#bond4219,-984742566
http://dl-learner.org/carcinogenesis#ketone-1324,-1237439588
http://dl-learner.org/carcinogenesis#d37_15,-736898849
http://dl-learner.org/carcinogenesis#d269_32,-958414273
http://dl-learner.org/carcinogenesis#bond9113,-1928086572
http://dl-learner.org/carcinogenesis#bond1906,863392683
http://dl-learner.org/carcinogenesis#d209_3,1674531141
http://dl-learner.org/carcinogenesis#d223_7,-1638816112
http://dl-learner.org/carcinogenesis#methyl-2162,877541134
http://dl-learner.org/carcinogenesis#bond8824,-813903063
http://dl-learner.org/carcinogenesis#bond532,444237029
http://dl-learner.org/carcinogenesis#bond2457,-1891065749
http://dl-learner.org/carcinogenesis#bond7711,100810214
http://dl-learner.org/carcinogenesis#bond3236,-620211999
http://dl-learner.org/carcinogenesis#bond7669,-1858993742
http://dl-learner.org/carcinogenesis#bond2806,981697808
http://dl-learner.org/carcinogenesis#d157_29,-945188321
http://dl-learner.org/carcinogenesis#d161_28,-1914250869
http://dl-learner.org/carcinogenesis#d155_43,378916039
http://dl-learner.org/carcinogenesis#d278_9,-911690168
http://dl-learner.org/carcinogenesis#bond4422,1189979632
http://dl-learner.org/carcinogenesis#bond2969,1874469881
http://dl-learner.org/carcinogenesis#bond3018,-131927159
http://dl-learner.org/carcinogenesis#bond2796,1052101106
http://dl-learner.org/carcinogenesis#bond6206,-260552324
http://dl-learner.org/carcinogenesis#bond1173,163961540
"-0.764"^^http://www.w3.org/2001/xmlschema#double,-328279715
http://dl-learner.org/carcinogenesis#bond8637,810197489
http://dl-learner.org/carcinogenesis#d172_11,-2020796431
http://dl-learner.org/carcinogenesis#ether-918,1648523537
http://dl-learner.org/carcinogenesis#d108_25,1328312841
http://dl-learner.org/carcinogenesis#d247_23,1609559544
http://dl-learner.org/carcinogenesis#bond7236,-946609500
http://dl-learner.org/carcinogenesis#di67a,-1518379427
"0.707"^^http://www.w3.org/2001/xmlschema#double,-1616794841
http://dl-learner.org/carcinogenesis#six_ring-1233,1149064492
http://dl-learner.org/carcinogenesis#bond5317,-484612097
http://dl-learner.org/carcinogenesis#bond8259,686688032
http://dl-learner.org/carcinogenesis#six_ring-380,-1315025140
http://dl-learner.org/carcinogenesis#bond2404,-1534483423
http://dl-learner.org/carcinogenesis#d318_20,1919924102
http://dl-learner.org/carcinogenesis#d259_8,797716625
http://dl-learner.org/carcinogenesis#bond8961,-1218457603
http://dl-learner.org/carcinogenesis#bond2444,66269231
http://dl-learner.org/carcinogenesis#d207_1,-1557828259
http://dl-learner.org/carcinogenesis#d29a_4,-769776108
http://dl-learner.org/carcinogenesis#d7_18,-1324452912
http://dl-learner.org/carcinogenesis#alcohol-2796,-1954933379
http://dl-learner.org/carcinogenesis#bond1348,-1147341862
http://dl-learner.org/carcinogenesis#d284_6,1552554751
http://dl-learner.org/carcinogenesis#d309_6,-1954293283
http://dl-learner.org/carcinogenesis#d137_69,-779818721
"0.046"^^http://www.w3.org/2001/xmlschema#double,1686150844
http://dl-learner.org/carcinogenesis#bond1283,-2027156308
http://dl-learner.org/carcinogenesis#d77_66,1345486108
http://dl-learner.org/carcinogenesis#d28_20,33695694
http://dl-learner.org/carcinogenesis#d188d_12,1185215352
http://dl-learner.org/carcinogenesis#d184,1171332419
http://dl-learner.org/carcinogenesis#d289_12,-695526195
http://dl-learner.org/carcinogenesis#bond4055,-1323225668
http://dl-learner.org/carcinogenesis#d104,858097622
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-2938,-475107446
http://dl-learner.org/carcinogenesis#d126_10,1722164701
http://dl-learner.org/carcinogenesis#d14_18,538310358
http://dl-learner.org/carcinogenesis#ar_halide-443,410073336
"0.251"^^http://www.w3.org/2001/xmlschema#double,2051148210
http://dl-learner.org/carcinogenesis#d199_21,1285501796
http://dl-learner.org/carcinogenesis#d163_19,-1882470779
http://dl-learner.org/carcinogenesis#bond5252,1074796498
http://dl-learner.org/carcinogenesis#bond3957,-2134454840
http://dl-learner.org/carcinogenesis#d144_29,-474294503
http://dl-learner.org/carcinogenesis#d231_37,-1349442055
http://dl-learner.org/carcinogenesis#d297_185,-789476037
http://dl-learner.org/carcinogenesis#d18_7,1863830829
http://dl-learner.org/carcinogenesis#d173_36,725429623
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-505,-642760998
http://dl-learner.org/carcinogenesis#d308_12,437246702
http://dl-learner.org/carcinogenesis#bond983,-203516909
http://dl-learner.org/carcinogenesis#d255_8,-1606754119
"-0.184"^^http://www.w3.org/2001/xmlschema#double,333612318
http://dl-learner.org/carcinogenesis#d205_16,-1867146472
http://dl-learner.org/carcinogenesis#bond2693,-676594612
http://dl-learner.org/carcinogenesis#d322_69,1025868943
http://dl-learner.org/carcinogenesis#bond6471,-151773814
http://dl-learner.org/carcinogenesis#bond5902,-2017480600
http://dl-learner.org/carcinogenesis#bond2383,1214326239
http://dl-learner.org/carcinogenesis#bond1588,-549017290
http://dl-learner.org/carcinogenesis#bond4718,574809026
"-0.191"^^http://www.w3.org/2001/xmlschema#double,-1933589294
"1.315"^^http://www.w3.org/2001/xmlschema#double,-463160486
http://dl-learner.org/carcinogenesis#alkyl_halide-223,2093260664
"0.338"^^http://www.w3.org/2001/xmlschema#double,1004043594
http://dl-learner.org/carcinogenesis#ar_halide-348,1560136038
http://dl-learner.org/carcinogenesis#d256_3,1717521346
http://dl-learner.org/carcinogenesis#d34_10,-1136655748
http://dl-learner.org/carcinogenesis#bond6163,161361571
http://dl-learner.org/carcinogenesis#d214_18,-811586455
http://dl-learner.org/carcinogenesis#bond2756,458597474
"0.152"^^http://www.w3.org/2001/xmlschema#double,852594233
http://dl-learner.org/carcinogenesis#amine-2439,-1046857269
http://dl-learner.org/carcinogenesis#bond1335,-773982779
http://dl-learner.org/carcinogenesis#six_ring-1338,-1473449167
http://dl-learner.org/carcinogenesis#bond3948,637996241
http://dl-learner.org/carcinogenesis#d322_72,-1143393114
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-1115,-996130431
http://dl-learner.org/carcinogenesis#methanol-3801,-1210430238
http://dl-learner.org/carcinogenesis#bond2589,-1929798834
http://dl-learner.org/carcinogenesis#d144_43,-1728734388
http://dl-learner.org/carcinogenesis#d287_23,-2066380591
http://dl-learner.org/carcinogenesis#d46_2,-1565276427
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-284,-1146629457
http://dl-learner.org/carcinogenesis#d192_6,164623537
http://dl-learner.org/carcinogenesis#ketone-2569,-561285316
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-1461,-1524194006
http://dl-learner.org/carcinogenesis#d100_23,-920798695
http://dl-learner.org/carcinogenesis#ar_halide-1509,-2107995018
http://dl-learner.org/carcinogenesis#ar_halide-32,1557716639
http://dl-learner.org/carcinogenesis#d258_21,-44684036
http://dl-learner.org/carcinogenesis#bond2309,949175233
http://dl-learner.org/carcinogenesis#d219_2,-1724688954
http://dl-learner.org/carcinogenesis#bond3405,512893778
http://dl-learner.org/carcinogenesis#amino-3210,-933680098
http://dl-learner.org/carcinogenesis#methoxy-3669,-116365502
http://dl-learner.org/carcinogenesis#ar_halide-1691,289757579
http://dl-learner.org/carcinogenesis#d288_2,270424861
http://dl-learner.org/carcinogenesis#d67_12,-1077367370
http://dl-learner.org/carcinogenesis#d297_134,-644181749
http://dl-learner.org/carcinogenesis#d190_15,-1641158862
"-0.047"^^http://www.w3.org/2001/xmlschema#double,-438689470
http://dl-learner.org/carcinogenesis#d217_6,-1983191959
http://dl-learner.org/carcinogenesis#d64_11,489560912
http://dl-learner.org/carcinogenesis#amine-2585,-1624507096
http://dl-learner.org/carcinogenesis#bond2790,656582453
http://dl-learner.org/carcinogenesis#d168,-1862433739
http://dl-learner.org/carcinogenesis#bond3887,-84236276
http://dl-learner.org/carcinogenesis#d72,-129359832
http://dl-learner.org/carcinogenesis#bond3870,1942107487
http://dl-learner.org/carcinogenesis#non_ar_6c_ring-462,-694269240
http://dl-learner.org/carcinogenesis#methyl-144,-1056406042
http://dl-learner.org/carcinogenesis#bond2929,107211106
http://dl-learner.org/carcinogenesis#non_ar_hetero_6_ring-1727,-819271705
http://dl-learner.org/carcinogenesis#bond5856,1106626091
http://dl-learner.org/carcinogenesis#bond2266,42490011
http://dl-learner.org/carcinogenesis#bond3771,-50755309
http://dl-learner.org/carcinogenesis#d31a_14,-501832364
http://dl-learner.org/carcinogenesis#bond4978,-1746020964
http://dl-learner.org/carcinogenesis#bond5160,-623296604
http://dl-learner.org/carcinogenesis#d177_30,2129151715
http://dl-learner.org/carcinogenesis#d59_17,1945062160
"-0.153"^^http://www.w3.org/2001/xmlschema#double,-65147370
"-0.283"^^http://www.w3.org/2001/xmlschema#double,-566747920
http://dl-learner.org/carcinogenesis#six_ring-1457,709813950
http://dl-learner.org/carcinogenesis#d333_21,-1527470233
http://dl-learner.org/carcinogenesis#d135_36,27196522
http://dl-learner.org/carcinogenesis#bond2084,-1186233339
http://dl-learner.org/carcinogenesis#bond7500,1059678591
http://dl-learner.org/carcinogenesis#d324_16,-1745334868
http://dl-learner.org/carcinogenesis#ar_halide-368,531161949
