Primary Vertex hash,Summarized Vertex hash
-1797020543,-1234717999
-1797020543,-1057279540
-1797020543,-217720324
-1797020543,-1268126156
-1797020543,-2003578675
-1058860923,1552587197
-1058860923,656090625
-1882681439,1889160619
-1882681439,1923383096
-1865805664,-885938911
-1865805664,-1624379128
-1865805664,-78710314
-1865805664,-1115173592
-1194587994,-595546571
-1194587994,2050470554
1898631492,-1708717008
1898631492,1640532742
-1737517029,-1595051059
-1737517029,167340954
-1737517029,-2035356339
-1737517029,122525902
-1737517029,1389504593
-1737517029,-199314534
-1737517029,684917782
-1737517029,1302091289
-1737517029,1120108580
-1737517029,-85039543
-1737517029,1807786191
-1737517029,578648553
-1737517029,-436867069
-1737517029,504355001
-1737517029,-701066975
-1737517029,511407820
-1737517029,-930710050
-1737517029,-1138288418
-1737517029,-1552472308
-1737517029,-65806897
-1737517029,994519355
-1737517029,-2100657897
762182938,200037596
762182938,971128233
-506310230,451969553
-506310230,453888124
-506310230,-689477821
-506310230,1943508179
-506310230,-347070535
-506310230,1666870227
-506310230,896729848
-506310230,-97225557
1351282930,595212638
1351282930,-1592129897
-2053044776,2061682010
-2053044776,564904113
1774037447,-1267591853
1774037447,-1435720855
-1833917748,506480952
-1833917748,608180700
340980950,786269449
340980950,1898566243
1207666544,337218942
1207666544,737393108
1207666544,-947704652
1207666544,795751299
157669870,-471655464
157669870,-1485206556
628221434,481814273
628221434,-921102482
-1761638806,-1483718267
-1761638806,1433491640
-750230563,445955111
-750230563,1476817579
-2022815755,1482548143
-2022815755,735894635
-669329221,186666740
-669329221,-930994791
256819180,840817343
256819180,1444960515
1080725709,70334630
1080725709,302708725
-1657520740,1966253102
-1657520740,-386342138
-924759991,1254504115
-924759991,-1520235491
-44368394,-1464876440
-44368394,1561682553
-536870739,-1656971184
-536870739,300884963
1508710749,-495655088
1508710749,-844456012
-963176923,-962673425
-963176923,2043614380
1453811221,-1026185563
1453811221,193831371
2095385686,-14411619
2095385686,1134281062
-634000762,487353710
-634000762,-1625343076
-634000762,-636452781
-634000762,-732336803
-634000762,2131829109
-634000762,-1718259780
-634000762,1562276177
-634000762,710121980
-634000762,1610752150
-634000762,-1352560809
-634000762,-67121177
-634000762,-1282014193
-634000762,-1696986111
-634000762,-320314923
-634000762,1501057126
-634000762,-1214205377
-1361240473,-559671546
-1361240473,1092096177
-1431975394,202948618
-1431975394,-868165293
-1111261825,2124431184
-1111261825,-2044067032
-1111261825,-256817691
-1111261825,-1765015586
-1111261825,1136783385
-1111261825,1578436733
-1111261825,2118860624
-1111261825,-359574707
432462203,1455185420
432462203,-800178743
2061318681,-800122201
2061318681,-492239369
-1130746788,2028417906
-1130746788,117552728
-990358466,-297106597
-990358466,-311288051
303030984,703745106
303030984,225666752
303030984,-365021222
303030984,-962723751
303030984,-1610958595
303030984,-1564012754
303030984,908129673
303030984,1928774445
987953701,-745806771
987953701,1745334382
-231992608,-1328537606
-231992608,439151123
1667687338,-1927464433
1667687338,-836131662
2080427216,950421092
2080427216,133403615
231910658,-1049927781
231910658,-511767076
231910658,-1707854276
231910658,-818847475
1156400189,1476151001
1156400189,1112511786
1156400189,1107317719
1156400189,-1493472644
1094087142,32857463
1094087142,-426538843
-33161514,1684163824
-33161514,891250986
-33161514,1141439007
-33161514,394379241
600666910,-445153875
600666910,-2046580804
-873510087,1097120468
-873510087,2079263721
-1199323051,902446063
-1199323051,-1446516815
-1982662392,2073437014
-1982662392,1037645062
-1711433439,1819620881
-1711433439,1151707407
1645654731,-585726895
1645654731,1004874386
296079685,1421890181
296079685,-1920467312
-2089765989,584238385
-2089765989,-118311345
39772851,-663845635
39772851,-305400400
-1233095059,303578942
-1233095059,1229653733
-2128076347,-1464276576
-2128076347,528574639
-641234635,1013742585
-641234635,-1468629368
575423160,1019703969
575423160,1069901378
575423160,289821935
575423160,-258406400
575423160,803457150
575423160,-1113844958
575423160,-2138465673
575423160,511924428
1576611072,-1911929343
1576611072,-2032010817
-1858293312,1843918278
-1858293312,-610722204
-517230550,-663076407
-517230550,794334021
-650065855,1106949370
-650065855,1627080472
1563884597,2063251644
1563884597,1742398915
500219094,641605951
500219094,-1348948308
500219094,1869998738
500219094,-898160659
-2135666243,-2022980006
-2135666243,-1188626015
-1853570935,-1523319949
-1853570935,1382438631
-1853570935,-1345048207
-1853570935,-1463018922
-76207515,-597563549
-76207515,1199365395
187550260,1943320828
187550260,-886043314
548676013,-384298376
548676013,-512024685
-1125077526,179080360
-1125077526,-1261052198
1032154264,1094806979
1032154264,-38667499
1032154264,-475008055
1032154264,2125692244
1032154264,-1112951390
1032154264,-957394081
1032154264,277497530
1032154264,892824359
1032154264,-1041949071
1032154264,796429614
1032154264,-2129055474
1032154264,1190987781
1032154264,1636666385
1032154264,1017992881
564883636,311716950
564883636,1045206517
1194702357,-1781933848
1194702357,1080890627
65667787,-1681471106
65667787,-2034554671
-555683903,-651767283
-555683903,-715288970
-263229081,845604867
-263229081,723862370
1857359773,288064370
1857359773,654630509
1796856368,2137308868
1796856368,-1779088602
1796856368,712715245
1796856368,-624373804
-2091748743,621168385
-2091748743,1371653544
-16613843,-233723632
-16613843,421714032
1707574504,489830867
1707574504,1735855028
1707574504,1064350515
1707574504,1529280066
846947156,-770937603
846947156,-673982275
926320135,-1183286814
926320135,-1317868296
2100939787,-1207767641
2100939787,-1532646098
-2119458664,1852423037
-2119458664,1560258003
2053049195,1217925776
2053049195,1825197110
-416987619,-1222812595
-416987619,1033583545
1869741640,-1087932974
1869741640,-1046866348
-940554549,1081174099
-940554549,1991157546
-940554549,2093989797
-940554549,2104444912
742907260,-266339379
742907260,1825304679
-1208355132,-228529307
-1208355132,909498428
-2062597042,1485475247
-2062597042,2054585501
-608843018,2009632111
-608843018,1435180741
1516817196,-1094103111
1516817196,1117208866
-265731729,1680052122
-265731729,121341894
257207833,-1362816176
257207833,1517688479
-1721800688,964676655
-1721800688,1028676857
473959699,1894416570
473959699,-1957086260
104470380,111732593
104470380,-1216600526
-899658953,-243556119
-899658953,259636371
57381425,1147704907
57381425,-1923706615
1895399845,1900942415
1895399845,619318044
1895399845,1348048864
1895399845,-1223710095
-581362684,-818476426
-581362684,261732935
-692693036,-2014124301
-692693036,1668158641
-427972834,-1179752369
-427972834,-768009990
-427972834,-2028398694
-427972834,27395207
-427972834,-229100207
-427972834,-1032250061
-427972834,119286354
-427972834,1811704531
-427972834,-2004463305
-427972834,1434638417
-427972834,843742687
-427972834,-10187342
-427972834,1238721581
-427972834,-1940370173
-427972834,-553543974
-427972834,-532038028
1560476774,-1619254238
1560476774,-1075855744
-512831478,-319302659
-512831478,443666110
1124389474,-1377783023
1124389474,36706905
1124389474,-1717406200
1124389474,-1512475982
1027742762,2113593182
1027742762,861698090
1027742762,672636560
1027742762,-2086254677
572785484,-1134379525
572785484,-1206297742
-686606726,-794044966
-686606726,-72878862
-1174857579,1600363705
-1174857579,-1305317492
1956959698,2042250073
1956959698,-1979456856
-1292229758,1955661770
-1292229758,1575068414
734870192,167681886
734870192,1383466563
716708805,-1719680666
716708805,1091429558
830836986,-980459749
830836986,282801552
-267329136,-1375920180
-267329136,-636892130
-267329136,-1035739334
-267329136,-66616600
1768618219,92618660
1768618219,-1420330212
135948701,-1875213752
135948701,294860174
507068341,1880815233
507068341,-1913541650
-217345403,-568919700
-217345403,-870730715
836497493,-986303888
836497493,-746169439
1040621463,-1133906152
1040621463,-1909838194
1696154760,1146861240
1696154760,830631559
-1851748302,1099023765
-1851748302,239586424
1275960735,1913279447
1275960735,280127023
-912775153,-906781306
-912775153,-1526391584
-572404618,-927850902
-572404618,1487102089
1636593680,-269268671
1636593680,1912853291
603542110,-147198467
603542110,1239574569
-868176408,42028097
-868176408,-316705283
-868176408,-1615678794
-868176408,-54692807
-868176408,1315389202
-868176408,-2047114958
-868176408,-1379523521
-868176408,-712348272
-868176408,1166158015
-868176408,-650862981
621200555,1725025866
621200555,887054305
-2142105117,-2098893419
-2142105117,-998069260
429053984,1238260459
429053984,-2109965198
-1343218110,-1402254133
-1343218110,-1964703811
-313443100,-1560176798
-313443100,1113522328
115119979,-1830356399
115119979,1572542869
1206793814,-1922165634
1206793814,-76421805
1198192296,646639491
1198192296,-1678672306
-302855113,578784568
-302855113,1470284296
-2060933920,282350679
-2060933920,-862355424
1438131312,-1834433671
1438131312,-388455499
-1417418164,-1486915165
-1417418164,-2116392825
-33513520,-1755488523
-33513520,-96704649
1370083448,-1644292596
1370083448,-1956162966
-91489447,-2107897418
-91489447,2057350444
1933574804,-1213930793
1933574804,1985544870
1516420023,2074682361
1516420023,-722325732
540324332,907793691
540324332,-2019452864
540324332,224755559
540324332,611504848
540324332,1167672827
540324332,2085701398
540324332,-1319721359
540324332,809150835
540324332,-1861504345
540324332,594516480
540324332,-1498822535
540324332,-1828262154
540324332,-797623071
540324332,1356768104
540324332,-820602546
540324332,1372724621
1358573849,279740090
1358573849,1334552705
1758869811,-281711355
1758869811,-1221569624
1092583663,-2094774640
1092583663,-1887618335
1078329783,36485343
1078329783,-1854133798
1784159146,396512171
1784159146,-2212784
-2119503778,1742303805
-2119503778,228644887
1365524625,-313872848
1365524625,-1956647949
596062832,-2089150616
596062832,-828739534
-1423500592,1084821418
-1423500592,-1467598754
-1207674369,1260091205
-1207674369,-652285119
328057462,2069703481
328057462,353740337
893142210,963958132
893142210,-292585963
1648496706,2099713506
1648496706,-2118204862
-749080229,-1065591691
-749080229,-1834461646
-196762042,-1710832910
-196762042,1911244284
1299320694,-1189317235
1299320694,680858369
-134961679,1760783232
-134961679,1454654970
70514234,1122138306
70514234,1791869948
70514234,1045843507
70514234,-699272073
70514234,-1235035227
70514234,-177784833
70514234,905778165
70514234,600800039
70514234,306538860
70514234,-601485283
-1823735488,41237604
-1823735488,-1916848064
-1005320699,2122259882
-1005320699,1543060290
-1909498822,740281053
-1909498822,325414107
1351803525,-478888963
1351803525,1668019541
1442654181,685765005
1442654181,-1994125386
-2067962211,1460483013
-2067962211,-389146797
-2067962211,1819536893
-2067962211,-960977561
1759644355,100191611
1759644355,1012646439
-1856007302,-1435196300
-1856007302,1458382050
259341650,1318952538
259341650,1060069286
1635627860,-1402898297
1635627860,-175299200
1106289600,83142246
1106289600,-41328272
1842843620,-172879734
1842843620,-553018750
223907691,-456587848
223907691,-1130365317
-97114107,-1209983429
-97114107,-1167554377
-577335387,-345897312
-577335387,-1380572052
1960851156,-1762477241
1960851156,401179731
1960851156,1460033545
1960851156,1396361749
-1954903741,1202180272
-1954903741,-535071423
542503534,-1753888126
542503534,1982958239
-393364816,-1686956061
-393364816,-688616811
-393364816,-1121893481
-393364816,720963265
-393364816,1992307641
-393364816,-846115736
-393364816,-1259528703
-393364816,1911261607
-393364816,1990042048
-393364816,148489382
427506501,717960401
427506501,887668226
1039781831,2127054097
1039781831,-1616864597
-1526565054,1364134014
-1526565054,740804214
-1526565054,-227483484
-1526565054,1331552277
-1526565054,-1458259155
-1526565054,132601244
-127686110,-1688582986
-127686110,-1983333755
-1869933878,-1037748220
-1869933878,-1342819445
-680778456,-362961444
-680778456,-285459935
-550056590,185877922
-550056590,1584706683
-610571821,731507435
-610571821,2116099445
-610571821,1818192199
-610571821,1852992329
-2016348770,-1698275786
-2016348770,-561114108
672463428,1447134770
672463428,-2046956453
-1110831205,588905682
-1110831205,1783616339
882517704,2060338847
882517704,243066879
641852434,541638065
641852434,37697299
492887860,-900917891
492887860,-1401419379
-1079714320,132326054
-1079714320,153194280
1322085526,681726066
1322085526,-158774552
1322085526,-1340215634
1322085526,166355453
1322085526,620314241
1322085526,257279098
-1200113110,-1471135241
-1200113110,-1095204633
549954200,-520130441
549954200,-1373117157
-552141453,-2132510704
-552141453,-1162736235
-919479466,516053695
-919479466,-856256984
1382912005,-1574205061
1382912005,1094224248
1382912005,-1515908991
1382912005,1394408186
1382912005,608546157
1382912005,-1599435840
1382912005,361427270
1382912005,-804508880
-130766244,595339135
-130766244,-199602683
1593384082,-98555486
1593384082,775453502
1593384082,-461798288
1593384082,-1760517607
1593384082,1708769872
1593384082,-1735058939
1593384082,686506622
1593384082,1741519828
1593384082,1201596674
1593384082,-604075940
1593384082,2089003297
1593384082,1409827372
1593384082,-850692625
1593384082,-1674365292
1593384082,307300982
1593384082,-1628520762
1593384082,-1461570994
1593384082,-2025411221
1593384082,443075014
1593384082,-1859859563
1593384082,-1334281909
1593384082,-1792667499
1593384082,820352849
1593384082,-2106476346
1593384082,-889345211
1593384082,710247276
1593384082,-254223641
1593384082,-116758475
1593384082,1457416474
1593384082,-389250295
1593384082,-899798504
1593384082,-113329418
1593384082,1311611876
1593384082,1644140589
1593384082,-1249804969
1593384082,-1943596674
1593384082,499053287
1593384082,881205720
1593384082,713455320
1593384082,912214784
1593384082,698736708
1593384082,1700358076
1593384082,2060587700
1593384082,1592557828
1593384082,737122951
1593384082,739536632
1593384082,1318659958
1593384082,-1197680532
1593384082,1812917371
1593384082,512861286
1593384082,457292472
1593384082,1886258583
1593384082,1171383211
1593384082,-1048597883
1593384082,-1257099543
1593384082,1345795659
1593384082,-1924742853
1593384082,452843395
1593384082,-307850023
1593384082,-2130104458
792141147,1250127421
792141147,-759380109
-1954366995,184637697
-1954366995,-802860677
-1416787463,254117376
-1416787463,1529966029
-1840414668,-1735511236
-1840414668,1121471667
-115131553,1759030929
-115131553,965966397
-1397608905,-1739700659
-1397608905,1875405991
1414735576,-843090083
1414735576,1116649448
1414735576,-1384727759
1414735576,977759136
1414735576,-614576999
1414735576,-684243410
1796405660,191359844
1796405660,1560905663
1796405660,223259716
1796405660,-1772705827
1796405660,916578444
1796405660,157120514
293942035,-1090214077
293942035,2108606753
-1487489550,799865468
-1487489550,1104949647
256302562,-916830049
256302562,-1111112445
-317038660,-195380786
-317038660,746127201
-1428817793,2033770668
-1428817793,53279767
2090470964,302111988
2090470964,556615138
-1792866409,-375583795
-1792866409,-1930143209
-1792866409,-917451436
-1792866409,-52287797
-96216841,-1880828331
-96216841,-855158578
-1587907604,1629835457
-1587907604,-1828835660
-1587907604,11837982
-1587907604,1671959032
-1587907604,1204962882
-1587907604,1596430199
-1587907604,160306175
-1587907604,1755742615
-1587907604,-922742895
-1587907604,1058659787
-1587907604,-1852381852
-1587907604,916274607
-1587907604,1168868286
-1587907604,357887663
-1587907604,-1952934810
-1587907604,403098009
946432734,-1184842693
946432734,-1490290299
-782289945,1402404915
-782289945,882731200
-390952434,2093275572
-390952434,-1756675989
-1337007376,-2089874101
-1337007376,-265119652
2067782142,2062969684
2067782142,584862996
2067782142,1699991802
2067782142,-1021708140
2067782142,-667841377
2067782142,624758510
2067782142,929115828
2067782142,-373292266
2067782142,-395102812
2067782142,-1477097716
2067782142,1044970258
2067782142,-206760233
2067782142,-1751892117
2067782142,1621045952
-1841098623,-1746010567
-1841098623,138047023
-1841098623,-732477089
-1841098623,1757572696
414718586,529292504
414718586,347613731
-441243785,-357021374
-441243785,1907477773
-1407791405,-1858895326
-1407791405,-1050844873
1556364803,1279801723
1556364803,-567086959
-732109164,106781389
-732109164,491185003
1566142352,-337542158
1566142352,-694959004
-1174325046,1971247676
-1174325046,1594302405
-1174325046,2137754792
-1174325046,636513587
-1174325046,-390068858
-1174325046,662718215
-1174325046,-1839436645
-1174325046,-1803951759
-1174325046,105605763
-1174325046,2143743055
-1174325046,-792415730
-1174325046,-573905786
-1174325046,1349947298
-1174325046,1883481177
-1174325046,1300228324
-1174325046,-84463511
-1174325046,-2058111310
-1174325046,-796290198
-1174325046,-1276261623
-1174325046,1480995554
-1174325046,-713943786
-1174325046,2072610273
-1174325046,-1021502539
-1174325046,741185985
-1174325046,-690456522
-1174325046,-1465927121
-1174325046,-433608554
-1174325046,1306050538
-1174325046,1763531240
-1174325046,-2109850103
-1174325046,1398699814
-1174325046,-628810372
-1174325046,-1699019775
-1174325046,-1922718562
-1174325046,715511838
-1174325046,-882723169
-1174325046,605016688
-1174325046,94512477
-498843512,-155256980
-498843512,-1984123385
1808206090,-1497514771
1808206090,116996812
1808206090,-934122875
1808206090,-1500776445
1332882850,-1581384937
1332882850,-829955684
1645207773,-1583177452
1645207773,-1571232449
1645207773,-895786906
1645207773,-437982405
1979381545,251690504
1979381545,740523241
1979381545,717733964
1979381545,-140285624
1979381545,-387763089
1979381545,628021315
1979381545,684937756
1979381545,726521308
1979381545,938692770
1979381545,2139683580
1979381545,92402423
1979381545,-342250897
1979381545,1269750450
1979381545,-1440155305
1568124835,-1886820495
1568124835,-1335135371
-1239808820,176675838
-1239808820,-1926835512
21181333,-573619281
21181333,-1760368248
759185304,372869559
759185304,-626509129
-580915322,544596421
-580915322,-1898618877
-1837543258,-881833847
-1837543258,-129537666
-1503832899,-2092388805
-1503832899,397889323
1147504260,-424751589
1147504260,-928552496
-2034699183,-1320992847
-2034699183,-592332696
-241605774,-315283810
-241605774,-519669894
1322953783,-566838873
1322953783,1488699455
1322953783,-285091196
1322953783,1471976491
1322953783,-1610292904
1322953783,-461138817
176855140,1757974124
176855140,-190427122
588218848,-1788119725
588218848,-1555263360
482729523,1448790617
482729523,-949452319
-1889145454,-308491251
-1889145454,28847260
650609724,1767413627
650609724,-139234816
188697028,859223908
188697028,1330912930
973670647,1225020073
973670647,2123607358
-1317051777,1946810611
-1317051777,1975660089
-655705106,-1070501292
-655705106,2062510307
549123007,1665345474
549123007,-586531528
-975112472,1852615860
-975112472,1943880803
291914350,-867742284
291914350,-927271868
-356636234,-306185777
-356636234,-1230860221
1895396339,-943449346
1895396339,-1969146850
1445197103,34531469
1445197103,18021006
-945490762,1062396954
-945490762,-1218707968
1981482248,-1792261444
1981482248,-39121357
2126585302,976892602
2126585302,14346811
-1321168290,-1303697733
-1321168290,-961605556
-2089238438,1273833053
-2089238438,-1260853259
697134,-477783476
697134,-1704193421
-674999057,1318427532
-674999057,210081774
907314488,894913613
907314488,1793508953
1658782194,-307480422
1658782194,355424791
-392918085,1957445375
-392918085,-812691648
-2103746134,-846426028
-2103746134,1974752283
-42963389,-10849674
-42963389,-1935180167
28103327,26804316
28103327,1506336662
-43721134,-24182524
-43721134,-67936371
-875800332,-277487035
-875800332,314731604
-875800332,-359995360
-875800332,1744809280
-1005656266,1600102717
-1005656266,-1273743977
1970189909,866049342
1970189909,1032691381
623089180,-539133524
623089180,268632528
623089180,-1744240483
623089180,1534222298
623089180,1730428668
623089180,-1020056866
608835338,1816298347
608835338,-1401707332
-1790351858,-1238640179
-1790351858,-1998558033
852910494,-125555210
852910494,524369487
-1727608244,1858635693
-1727608244,1901749105
-2139700447,174152488
-2139700447,1469033876
-1913782598,-567645125
-1913782598,469614167
-21881362,-2102903327
-21881362,-1827516741
-1150330830,1148417515
-1150330830,-537176441
-171264363,-180971787
-171264363,1019091813
834007765,-1250725052
834007765,201385913
292635156,1680873785
292635156,522246923
1554448320,1680187805
1554448320,1461817465
-1387778525,-2017569698
-1387778525,-2103634815
2077771956,-1960862669
2077771956,1490431352
225562140,1774568157
225562140,-628103406
928891952,-1057206757
928891952,297606289
1803290641,955272483
1803290641,474962608
-764780262,-805932475
-764780262,-2062453323
1638572767,368481934
1638572767,-1708863848
-792210497,604995308
-792210497,-2134103278
-484110243,-768344871
-484110243,2017401649
-335388805,-1461453279
-335388805,826325295
434522783,2123429091
434522783,109105275
-1005516946,851153183
-1005516946,1844215218
1514838475,-1741302922
1514838475,756046319
-845033947,-1929064690
-845033947,-575440071
-289272505,-383141520
-289272505,241289032
1857781043,-827420005
1857781043,-1185389802
-1562586795,1177412249
-1562586795,1432729888
-1562586795,-1428948887
-1562586795,1844698477
-1909019201,-1798694758
-1909019201,1546861202
2127613276,327931882
2127613276,713399072
-1824026424,2142765917
-1824026424,105377502
1871490051,438058005
1871490051,-908529229
103142833,-928879612
103142833,1734009539
2128776567,-1169963226
2128776567,561820154
2128776567,-1146128315
2128776567,2086004841
-694258425,228709346
-694258425,-329561992
-694258425,103331964
-694258425,934862956
-694258425,-1353776070
-694258425,1698702695
-694258425,-827009442
-694258425,399856894
-1501735450,-1121198341
-1501735450,650167049
-1093403313,-68180593
-1093403313,1325839860
-1093403313,-1574014070
-1093403313,-787167903
1508985454,-1915460899
1508985454,-1565032484
1954277348,1960138732
1954277348,-2074286781
-223203027,-702249824
-223203027,-1862513415
-814301996,1739597120
-814301996,2026439525
-1891488538,-497626620
-1891488538,-622524458
-1973536262,-1664245464
-1973536262,1943218888
850632982,1631579834
850632982,-279578131
-1605721118,558068005
-1605721118,195525216
-384877915,-2008532776
-384877915,673321210
1816674275,1386467444
1816674275,-1207966590
-1753238319,-154123611
-1753238319,-1651080023
-1781619074,-818724760
-1781619074,604740423
-1781619074,-1079612150
-1781619074,-772148604
1975158280,-719548711
1975158280,1470471778
454047907,1903742691
454047907,-816810866
1850887654,-1867624833
1850887654,-835752616
1983051143,1415988679
1983051143,-315488495
1983051143,589257642
1983051143,-2074028759
1983051143,1083337497
1983051143,-1154990173
1983051143,127702624
1983051143,-556535924
1882358667,-84031522
1882358667,-664178849
-1280503786,649301299
-1280503786,146635533
-1280503786,1552253567
-1280503786,1281282368
-2128977241,780385727
-2128977241,427765584
1909477998,1754186073
1909477998,1023195700
575639945,1094347502
575639945,-706605704
-1464063109,-107588484
-1464063109,1447564866
114947349,222695239
114947349,-1561621271
114947349,1986153825
114947349,-882979493
114947349,-433655776
114947349,-1927825893
114947349,829315197
114947349,-2037141632
114947349,-832902577
114947349,-215274690
114947349,-526275402
114947349,1397832008
114947349,1280257109
114947349,-927305055
114947349,-22212688
114947349,-1933863004
114947349,44259968
114947349,343019348
114947349,305793821
114947349,-258225476
114947349,-1741144302
114947349,955959764
114947349,1681858833
114947349,435108318
114947349,-1534673740
114947349,-1337192072
114947349,-1380668032
114947349,856067377
114947349,-22085993
114947349,-1599008629
114947349,-1354680707
114947349,-560023645
114947349,-1138691555
114947349,-1877086432
114947349,1457653725
114947349,-271138925
114947349,-1339624352
114947349,2032791918
114947349,-307686930
114947349,-226638283
114947349,184420279
114947349,1451555023
114947349,676385821
114947349,-164199048
114947349,-2106245317
114947349,-841144180
114947349,-1344141903
114947349,1232957992
114947349,-813754843
114947349,1444823109
114947349,1904612580
114947349,-1750649660
114947349,71421477
114947349,629585376
114947349,-1278123338
114947349,-1694494357
114947349,308428816
114947349,-3210568
114947349,-219959142
114947349,849375453
114947349,1465504473
114947349,-1721218070
114947349,-1914459545
114947349,1539669569
114947349,-1235462951
114947349,-1977647719
114947349,1491683193
114947349,-352530080
114947349,-195915826
114947349,-605685894
114947349,-1014169299
114947349,680342575
114947349,381912416
114947349,1370271499
114947349,2059706223
114947349,-1224701780
114947349,-1797336982
114947349,1718027986
114947349,1910212193
114947349,-1083621417
114947349,-1690720519
114947349,1417050295
114947349,400311577
114947349,188531194
114947349,-391889309
114947349,1474842400
114947349,-767770635
114947349,1397807007
114947349,-1676341052
114947349,-318432300
114947349,1792032002
114947349,47020569
114947349,-975420663
114947349,-895512506
114947349,378248535
114947349,1555959139
114947349,-919913782
114947349,-1020915513
114947349,-124740495
114947349,-335745250
114947349,1688883020
114947349,276667034
114947349,1858061912
114947349,378206562
114947349,-356189140
114947349,-2037551769
114947349,431979344
114947349,-1847455727
114947349,-1237872189
114947349,1545543915
114947349,2099297239
114947349,-963672459
114947349,922896633
114947349,242213010
-641742222,667734367
-641742222,260603916
-641742222,402950272
-641742222,-307313471
-146893587,-41355144
-146893587,275420689
507194861,-494482154
507194861,-1339080482
-1345614825,1694639297
-1345614825,-127927733
-980285874,204327567
-980285874,-1638876663
418196273,209935459
418196273,1897042224
1958549347,-410722732
1958549347,-546671074
1313992078,1166221822
1313992078,1912121301
-460920989,-2105772118
-460920989,687554189
639989186,82219654
639989186,77100216
-558404272,178390070
-558404272,-666187228
678316934,1105851228
678316934,-1859697183
678316934,-513616444
678316934,-2067317427
678316934,-514593570
678316934,119785629
1638986329,-1016454150
1638986329,719337089
594608285,-2067386762
594608285,38457887
206258084,-1530004035
206258084,317503803
206258084,779233989
206258084,1006453218
998385773,-667136308
998385773,602241124
998385773,-1381866300
998385773,1544577544
989518088,-1495382151
989518088,323404511
-1170994746,531184233
-1170994746,784210512
763674226,374330317
763674226,-239951275
678906760,-191735758
678906760,-2133129933
1345000491,1552873273
1345000491,1339410425
1872198549,-1032433204
1872198549,1802457042
985722567,1383078619
985722567,-897989020
-2081830944,560170114
-2081830944,-339466068
561165674,1649644717
561165674,394930661
646488723,353064237
646488723,1621223583
-303121934,371378482
-303121934,714556082
1764265271,-613190330
1764265271,1531182107
-1592728272,1042889484
-1592728272,-1268361393
-1592728272,107444142
-1592728272,-1316590020
-1592728272,-2045080191
-1592728272,1514208671
453832492,1669357810
453832492,387947577
949386421,159620083
949386421,-65075086
304641539,245770900
304641539,-912202648
1363584362,-1703457586
1363584362,1792295151
813593682,-944047813
813593682,410603429
1250094771,-1318579286
1250094771,-814321439
530095019,1592649036
530095019,-361634892
530095019,2020770580
530095019,-844243929
317617885,678632291
317617885,-197218723
317617885,-100982642
317617885,737327433
