Primary Vertex hash,Summarized Vertex hash
1198270377,204327567
1198270377,-1638876663
-1017887843,-1318579286
-1017887843,-814321439
-1474012949,-1708717008
-1474012949,1640532742
-246869602,-570302959
-246869602,1822580327
1276755136,591580402
1276755136,-1434484380
-1810488116,-64006916
-1810488116,-1439558229
-1018203243,-1012431465
-1018203243,1684297095
-1018203243,589677984
-1018203243,-2021093170
-1018203243,2010122296
-1018203243,469770168
-1555147883,370958376
-1555147883,-1989441789
1107641051,1260091205
1107641051,-652285119
180644389,1829645770
180644389,1594253889
180644389,-37090163
180644389,-1007950361
180644389,1911261607
180644389,-521666581
180644389,-1686956061
180644389,-1031562928
180644389,-1340057418
180644389,-2088385133
180644389,317503803
180644389,1606203168
180644389,457281565
180644389,1990042048
180644389,1006453218
180644389,-688616811
180644389,1732622372
180644389,-214347746
180644389,1589860009
180644389,-521701173
180644389,-1259528703
180644389,423885742
180644389,-1530004035
180644389,-1299163487
180644389,1612857936
180644389,-1121893481
180644389,2014539556
180644389,779233989
180644389,720963265
180644389,1992307641
-156400060,705563924
-156400060,1020346314
-1914254065,-1717691863
-1914254065,-1818304141
-2051205804,2060338847
-2051205804,243066879
-1432417678,-742373818
-1432417678,146430624
-1432417678,-1127598704
-1432417678,-99107093
-1553190013,631000942
-1553190013,721493511
987945491,990390746
987945491,23306826
524410802,-322032337
524410802,-232005873
524410802,806269067
524410802,188022738
524410802,-739883250
524410802,1961362113
524410802,670060537
524410802,-89158908
524410802,1519245536
524410802,1914602928
524410802,-1790238076
524410802,2000652815
524410802,1040459701
524410802,624044672
524410802,1489555067
524410802,1188136965
524410802,604595580
524410802,-713139802
524410802,1837145688
524410802,703274640
524410802,-983561956
524410802,785413326
-1818270869,-36629882
-1818270869,-1483961696
313668164,-1119423385
313668164,-1879843459
2102279609,554533480
2102279609,-274200876
1611210995,751820263
1611210995,-1111121553
-670525194,-108525459
-670525194,-1782798757
796700547,-1735511236
796700547,1121471667
1052336057,1227459198
1052336057,-69546483
-970258646,-2000634835
-970258646,215541878
785469395,-827496707
785469395,-1519503651
565997748,-2114285955
565997748,118059555
-800698040,-83046609
-800698040,119021202
-819937744,1759060137
-819937744,1510023574
-487005208,-1189317235
-487005208,680858369
1916425006,-700445946
1916425006,-1131668416
1762826250,-384298376
1762826250,-512024685
2121658221,1186408688
2121658221,-1558008341
65286911,925070823
65286911,-1270106860
-1128210977,1263053355
-1128210977,1357502431
1431909446,-1065591691
1431909446,-1834461646
-1614151965,-722255631
-1614151965,1100535153
-2131009065,-902983919
-2131009065,-1999468115
-694732889,-918731395
-694732889,-894954261
-694732889,1189076572
-694732889,-1047289961
-694732889,-1318936153
-694732889,-225926067
-694732889,1468893386
-694732889,1787157517
-694732889,-1672704124
-694732889,-1053479553
-694732889,-1194978227
-694732889,-741916662
-694732889,1265249063
-694732889,-1920480888
-694732889,320867632
-694732889,-1103091695
-694732889,1870211880
-694732889,1477192414
-694732889,-880103969
-694732889,-535409151
-694732889,-1136185315
-694732889,2045836458
-694732889,1228018734
-694732889,-1443496105
-694732889,1776448704
-694732889,1270344979
-694732889,-320550144
-694732889,1127410006
-694732889,1600884302
-694732889,680003811
-694732889,-1542921627
-694732889,1039848599
-694732889,-57549658
-694732889,966880280
-694732889,-1996371078
-694732889,-1645074802
-694732889,-762573071
-694732889,-379902620
-1653982113,1233631887
-1653982113,-324729906
-927667838,-243554842
-927667838,647537543
2106985632,-1055567630
2106985632,320029256
-1432888401,414518082
-1432888401,8636589
1383191345,1759030929
1383191345,965966397
746761666,-2056675719
746761666,1157497044
1257429937,106781389
1257429937,491185003
-1712695122,-363761940
-1712695122,-457322221
1418257869,1967289878
1418257869,1990444222
-208166201,-651767283
-208166201,-715288970
1572719852,717960401
1572719852,887668226
-200817327,-7411480
-200817327,-1421750019
-1278258536,16020816
-1278258536,-118089523
1295809637,1102206275
1295809637,1839028517
-101934922,489830867
-101934922,1735855028
-101934922,1064350515
-101934922,1529280066
968079592,528794294
968079592,199757037
968079592,-1776323174
968079592,1696491240
968079592,797424318
968079592,1001180611
-1160275060,-1638551172
-1160275060,-300889043
-107693880,-49897117
-107693880,1471213543
-954198403,-635663873
-954198403,1699985524
-954198403,-2058082950
-954198403,493311992
-44332028,-2067386762
-44332028,38457887
-2090753474,1843918278
-2090753474,-610722204
-1581952812,1871643663
-1581952812,-420107405
-1581952812,588905682
-1581952812,1783616339
1456633779,-712190908
1456633779,1125213324
643331899,1247283315
643331899,-1883091476
920655747,1549055717
920655747,-507462787
1056194448,-1296306833
1056194448,535549982
2090049019,867314811
2090049019,448370595
1885282614,-180971787
1885282614,1019091813
-1238792382,-266387774
-1238792382,1124822582
804109953,953594790
804109953,-281894397
804109953,-791874977
804109953,-387723120
804109953,547259931
804109953,1644512064
804109953,249449158
804109953,2039607371
1010355542,481853532
1010355542,383407071
-1949406559,1813397813
-1949406559,-421853665
-1949406559,1661231539
-1949406559,-1423696212
-1818479890,-1564382873
-1818479890,1818406682
-1300966644,-33721853
-1300966644,-1153899065
-1222674844,-1472114582
-1222674844,98194006
1308688253,1913279447
1308688253,280127023
-1877597805,-1608136673
-1877597805,1928141569
2082479531,596155112
2082479531,-500857699
-201206387,-49465974
-201206387,2144350201
1805834796,-1032433204
1805834796,1802457042
211344663,-34163729
211344663,1242617199
682805565,-456587848
682805565,-1130365317
-232692816,1485475247
-232692816,2054585501
488361097,171327380
488361097,540717662
488361097,-2000833608
488361097,1517239782
488361097,1332762971
488361097,-1479909657
488361097,-1877363337
488361097,-1436656527
488361097,-688348735
488361097,1221999468
488361097,-1258108679
488361097,-129704359
488361097,-435999170
488361097,-806367984
844579780,1493678268
844579780,-1171771931
-759094446,-1840605166
-759094446,1284725979
200002175,-1836699145
200002175,-686276935
-1840213051,-1614182931
-1840213051,607422547
1818574332,-1897938775
1818574332,-1418558193
236294031,-1925668225
236294031,-876808357
-1339444813,-536918481
-1339444813,-2130830599
-1339444813,1833457472
-1339444813,1992983138
-1339444813,1038635250
-1339444813,129074443
-1339444813,-837755734
-1339444813,919894457
-819634497,-581872649
-819634497,541930512
586838886,850589081
586838886,1215598713
-1005722195,-1330042605
-1005722195,1565261494
-1935315711,50155880
-1935315711,1324590437
-865808947,458683316
-865808947,1853524729
-865808947,-1775178251
-865808947,-1640347369
560853191,1450357553
560853191,-483319075
-850764570,565207525
-850764570,89102249
1136263694,-2112585404
1136263694,416898249
1136263694,553393982
1136263694,-24117477
1136263694,-89337259
1136263694,-496255337
299855977,1600363705
299855977,-1305317492
-1450870723,-1739700659
-1450870723,1875405991
-1136361985,-172879734
-1136361985,-553018750
1552100664,1377930221
1552100664,-1537764215
-334025301,576727381
-334025301,687422341
1420363028,1840008479
1420363028,-960482941
-493202594,1036510118
-493202594,-645750351
-493202594,929471169
-493202594,-1326479808
611005870,634362084
611005870,1707818308
433936408,-951555142
433936408,-1826642131
-1914610647,-201709974
-1914610647,1486562915
-608138743,-1445968336
-608138743,-1435189630
-608138743,-1325458653
-608138743,-779495500
527490747,-1741302922
527490747,756046319
1846239173,-1969428353
1846239173,-1111458124
1846239173,647469361
1846239173,-766640142
-1789250411,-1875213752
-1789250411,294860174
-1300966490,-980459749
-1300966490,282801552
1684694460,2113975936
1684694460,-1168527745
-1048903517,624570010
-1048903517,962341949
-1048903517,1608393240
-1048903517,-846115736
-1048903517,1900831078
-1048903517,-283640039
-1048903517,-662014332
-1048903517,148489382
540324332,907793691
540324332,-2019452864
540324332,224755559
540324332,611504848
540324332,1167672827
540324332,2085701398
540324332,-1319721359
540324332,809150835
540324332,-1861504345
540324332,594516480
540324332,-1498822535
540324332,-1828262154
540324332,-797623071
540324332,1356768104
540324332,-820602546
540324332,1372724621
1336315512,-1915460899
1336315512,-1565032484
-1776183298,667734367
-1776183298,-307313471
-686438710,1957957844
-686438710,1162993387
2112478217,-190086759
2112478217,-1053600324
1072016900,-906781306
1072016900,-1526391584
-724785879,-288309036
-724785879,1340457723
-1075245556,-2089874101
-1075245556,-265119652
2111392830,2137308868
2111392830,-1779088602
2111392830,712715245
2111392830,-624373804
-1788320639,-1371763987
-1788320639,-89264271
-111482703,-669941535
-111482703,-404059935
-2035222692,-1167847706
-2035222692,-1864704615
-1477147109,-1341301248
-1477147109,1187523574
-1245117384,34531469
-1245117384,18021006
1294281943,-1268361393
1294281943,107444142
1294281943,-1316590020
1294281943,1514208671
-450333477,1361137320
-450333477,-1360185581
1835605149,1761667195
1835605149,-1310952320
1900994745,1393068139
1900994745,168032970
-983591075,-558124916
-983591075,488031272
-526060896,1607725300
-526060896,-1792331428
1686771340,-1779036383
1686771340,25788499
-342447727,1900942415
-342447727,619318044
-342447727,1348048864
-342447727,-1223710095
-794606933,-29364196
-794606933,-2006087109
-304082966,983418865
-304082966,-2114380505
-570998790,-1711789413
-570998790,-349573250
-570998790,-839002934
-570998790,-757760148
753893118,-2133514027
753893118,1815936616
1040432144,871790815
1040432144,1410888790
238570540,-1160644606
238570540,1502898984
-306589780,2047677304
-306589780,-749365592
851988702,-582804957
851988702,1843603503
380863652,1426273377
380863652,-209389109
-8274535,2114068195
-8274535,1921651771
-8274535,-1796737467
-8274535,458246995
-8274535,1398010864
-8274535,-507206537
-8274535,291651896
-8274535,-1844596282
-195901878,-264097104
-195901878,1012413712
1181103228,-702249824
1181103228,-1862513415
-315576533,-735356373
-315576533,906621765
-282866369,-1392552679
-282866369,1299965645
-282866369,-1373359597
-282866369,1754458840
-282866369,-1967172301
-282866369,-2120256320
-628762459,-986303888
-628762459,-746169439
-514419854,-667136308
-514419854,602241124
-514419854,-1381866300
-514419854,1544577544
140786243,-1455607591
140786243,859372364
-284959447,1805862262
-284959447,1991621618
-1510656037,-488752883
-1510656037,-1861495154
-1644449845,-571822189
-1644449845,-229694700
-988686560,-1565207223
-988686560,412714119
-1257425095,-2004851561
-1257425095,1052564081
-2099928851,-195380786
-2099928851,746127201
-133055957,-277487035
-133055957,314731604
-133055957,-359995360
-133055957,1744809280
62087666,178390070
62087666,-666187228
-555017044,275867085
-555017044,-1131427565
-2103144211,-2146251130
-2103144211,1004812952
1109823592,2137709034
1109823592,1815852716
1109823592,-1381087978
1109823592,2007151438
1109823592,455262446
1109823592,-1612516450
1109823592,-1575823617
1109823592,558198424
1109823592,1800278560
1109823592,-780361325
-1746459224,936228186
-1746459224,-822369268
-1746459224,-1833833046
-1746459224,-497930401
-619353792,-522213969
-619353792,2130105557
-619353792,147823250
-619353792,-6061508
1252067578,-1272297509
1252067578,-535256944
2064427346,-1118886726
2064427346,917852923
2057087171,-333279646
2057087171,1136935384
316485762,1548015601
316485762,253524483
-453818734,112631302
-453818734,1034577279
-453818734,1328856767
-453818734,1985570599
1442031511,2016537956
1442031511,-1232540058
-38621227,1018879850
-38621227,-487620995
1490299571,-1691691297
1490299571,946942022
1370334149,852667683
1370334149,-41858826
1370334149,2107528882
1370334149,1551882288
1793988743,116948028
1793988743,-298768835
121840937,855355342
121840937,-1849912077
594006282,-787539734
594006282,966362481
-1440483252,-1854186497
-1440483252,506110606
-1440483252,1856463631
-1440483252,-670418832
273019444,2061682010
273019444,564904113
477617669,1683697904
477617669,93947940
1298800414,487353710
1298800414,-1625343076
1298800414,-636452781
1298800414,-732336803
1298800414,2131829109
1298800414,2099713506
1298800414,-1478883363
1298800414,-952876781
1298800414,-1718259780
1298800414,544266013
1298800414,1562276177
1298800414,710121980
1298800414,1610752150
1298800414,-1352560809
1298800414,-67121177
1298800414,733333260
1298800414,-1282014193
1298800414,609855010
1298800414,-1696986111
1298800414,-2118204862
1298800414,-320314923
1298800414,1501057126
1298800414,-520512730
1298800414,-1214205377
-503066505,-1763882278
-503066505,1118110456
1491675797,-2098893419
1491675797,-998069260
1074905709,1951300986
1074905709,-1949372042
-707053657,1562278543
-707053657,1544601250
-206978603,-1855347711
-206978603,1532593267
-597160425,-1094103111
-597160425,1117208866
-1540626769,1079527161
-1540626769,-2044067032
-1540626769,-912472481
-1540626769,290646804
-1540626769,1578436733
-1540626769,-1411324183
-1540626769,294628706
-1540626769,2124431184
-1540626769,-1572000579
-1540626769,2011735707
-1540626769,-256817691
-1540626769,-1765015586
-1540626769,1555788899
-1540626769,1136783385
-1540626769,2118860624
-1540626769,-359574707
-130565453,-1090214077
-130565453,2108606753
-1799461318,1955661770
-1799461318,1575068414
335955587,1454145260
335955587,-802719091
-510373103,-2008339251
-510373103,661070096
-2104295400,-1600792687
-2104295400,1753136752
662050279,-537523611
662050279,1708373706
2005243158,-1497108126
2005243158,-556506893
1059532210,-285502664
1059532210,-1925247446
2056456203,530432792
2056456203,785069185
2056456203,995197371
2056456203,616479408
732973353,-383141520
732973353,241289032
-1647161521,1030734734
-1647161521,965235593
-1647161521,1666544823
-1647161521,977216603
-1647161521,335069660
-1647161521,1911020163
-1647161521,-361037250
-1647161521,-375507685
-1647161521,-181554997
-1647161521,-271911102
-1647161521,452931988
-1647161521,1637990794
-1647161521,452932913
-1647161521,987185625
-1647161521,1347515935
-1647161521,-1655939325
-1647161521,644627868
-1647161521,-1090747731
-1647161521,212141680
-1647161521,-1661201307
-1647161521,-579871562
-1647161521,-980052024
-1647161521,-329188354
-1647161521,1835622615
2039999242,-614034142
2039999242,-2027715628
1601060303,-841654316
1601060303,1999095884
1984300263,-1469441928
1984300263,1421373972
19993490,-593847895
19993490,314279381
-1490176629,-615545555
-1490176629,-1958502105
2060286058,-1031191696
2060286058,-1810264301
-770846560,-1053068917
-770846560,989621548
-770846560,1510924799
-770846560,1858998716
-770846560,-1265224861
-770846560,-780196759
-770846560,-2146740851
-770846560,-1723104829
-770846560,1954721242
-770846560,970170927
-770846560,996158988
-770846560,-1956999723
-1319439380,521453073
-1319439380,-2114835864
-840933541,-186394474
-840933541,60738694
1371534205,631452780
1371534205,764608253
-210710092,-406048540
-210710092,681440001
1983866105,-315865219
1983866105,1434968089
-1648824450,-162378959
-1648824450,1995975310
-1965426657,1024138066
-1965426657,1111456369
1060052454,1124128640
1060052454,1434004874
1060052454,332331000
1060052454,-444916987
-4919944,-1443356726
-4919944,-707484980
1631216631,-445998294
1631216631,-1402021751
-1667187090,200709621
-1667187090,574814372
-1667187090,-525804829
-1667187090,-1018678297
-2112274227,604362115
-2112274227,-441078788
-1800546696,1517837035
-1800546696,-228029433
622503887,582946858
622503887,-930582035
395388232,1599155367
395388232,664111624
1038417726,109591822
1038417726,-1239801836
-1028566959,-2014768266
-1028566959,998102146
-207515328,1470529923
-207515328,-1469659334
1514080477,282350679
1514080477,-862355424
-1526544410,-1868890662
-1526544410,-805899859
559375282,-1407564597
559375282,1216960049
1187427361,-1886820495
1187427361,-1335135371
-1764170699,1415988679
-1764170699,51211071
-1764170699,-315488495
-1764170699,964252156
-1764170699,589257642
-1764170699,-2074028759
-1764170699,734945588
-1764170699,255305389
-1764170699,1083337497
-1764170699,-1154990173
-1764170699,127702624
-1764170699,-556535924
-1606937898,-1355372553
-1606937898,1402530258
-1455379534,-1323573843
-1455379534,1499113927
151714815,1285085852
151714815,1598390835
1037164333,-1530207406
1037164333,-134993078
1377452260,1613764894
1377452260,-1956037241
1145173694,990170882
1145173694,1742014799
924398618,-799170401
924398618,-2094455680
1751337831,-1078784622
1751337831,-2012475132
1759701988,660973868
1759701988,-62478757
1388126650,196143744
1388126650,-454493746
1388126650,-227306263
1388126650,366420682
1817341784,1739748503
1817341784,-1121482231
185989147,-754300993
185989147,1006932622
-453687302,-830922504
-453687302,830964438
603402488,139422121
603402488,1760848378
-1803200623,-643054350
-1803200623,-176078998
-489844262,-1296490997
-489844262,-1273162727
1478388489,1697015093
1478388489,-1956820734
-1350861726,200037596
-1350861726,971128233
1405206744,179080360
1405206744,-1261052198
-1446778151,1078917044
-1446778151,-1504185860
-1400565858,-705706459
-1400565858,-569096005
460994661,-1950293671
460994661,1450810768
874071865,1528906043
874071865,-1245865551
22655611,564574871
22655611,632354773
1464931445,-2102903327
1464931445,-1827516741
453056548,1880815233
453056548,-1913541650
1991058817,-477783476
1991058817,-1704193421
662992041,2072376532
662992041,1359582746
662992041,1190679521
662992041,-2044342306
-792788080,-155256980
-792788080,-1984123385
1725707756,118378233
1725707756,369731742
-1428162067,-337542158
-1428162067,-694959004
-378246580,-1953527597
-378246580,1365068371
-882431961,1947554476
-882431961,-842084844
-1761770051,965481598
-1761770051,-1211611082
-2146221230,97576192
-2146221230,258265958
-2146221230,1071327382
-2146221230,292822299
-1679439700,624758510
-1679439700,929115828
-1679439700,-373292266
-1679439700,-395102812
-1679439700,-1477097716
-1679439700,1044970258
-1679439700,-206760233
-1679439700,-1021708140
-1679439700,-667841377
-1679439700,-1751892117
496676563,-1763358571
496676563,164624496
-63168650,399950823
-63168650,323598235
-63168650,1997501176
-63168650,-1782425611
-63168650,-687835831
-63168650,540365231
-63168650,-1755905475
-63168650,-597310050
-63168650,1511094317
-63168650,712267593
-63168650,170350329
-63168650,1385026195
975321455,-176362852
975321455,-1984315307
975321455,-862953187
975321455,604871458
-177322464,-296762710
-177322464,-1532899068
1838964434,1166221822
1838964434,1912121301
1447007600,-599198835
1447007600,813924271
-2055063848,-1858895326
-2055063848,-1050844873
-400057477,917807670
-400057477,-1310502362
552448947,-713167579
552448947,227283527
1717110073,-1283174376
1717110073,1166479992
-1731273810,448278184
-1731273810,1853231583
1801623557,-567645125
1801623557,469614167
-824578637,2142261985
-824578637,1587999537
1997243494,-424315179
1997243494,-679923481
-1000454349,40390812
-1000454349,-476378428
-1379447128,312869934
-1379447128,706767304
-880244488,-1967996587
-880244488,2685920
-1228548683,549648985
-1228548683,582015115
-826487346,1097120468
-826487346,2079263721
56590375,15926160
56590375,-813510075
56590375,1718381131
56590375,-1929064690
56590375,-575440071
56590375,-783735228
927011897,-288142302
927011897,1648911674
927011897,1945199477
927011897,-895149507
927011897,265123444
927011897,-915289637
927011897,1513286617
927011897,1473426217
692980279,368481934
692980279,-1708863848
-2097618559,1688249056
-2097618559,796220349
-548746038,-1487322819
-548746038,-1294255825
-548746038,-1784708958
-548746038,1417430289
873441164,595212638
873441164,-1592129897
447564067,-573619281
447564067,-1760368248
-1100464666,1198903237
-1100464666,756732389
35344782,2084113980
35344782,-559110239
-379811132,63006851
-379811132,1584187358
-379811132,906729544
-379811132,790829695
-651617611,-1407708997
-651617611,536297516
-651617611,-645693697
-651617611,-506697086
-1606450271,1160829380
-1606450271,-528785489
-1725396343,2021414231
-1725396343,-1071077629
155073176,-405167203
155073176,1322828926
-994654437,-501501879
-994654437,1998219320
1047420352,209935459
1047420352,1897042224
-1676050506,2094146395
-1676050506,-1195088871
-1244850563,1689106635
-1244850563,1228952359
1257261378,2033770668
1257261378,53279767
983083309,1955071240
983083309,1910116196
1998857362,83142246
1998857362,-41328272
1103155834,342381107
1103155834,342788819
-1962157904,687899490
-1962157904,384754811
-1805150299,581844357
-1805150299,1060508825
-886429463,1090836508
-886429463,-42605429
-1671069786,-1274990015
-1671069786,-449290582
1765104371,1807387243
1765104371,2098150515
1456411911,-10849674
1456411911,-1935180167
-238763505,-1861210154
-238763505,27397658
126932062,516053695
126932062,-856256984
-329904231,-483857779
-329904231,-1318432185
891578101,617021719
891578101,-1458147183
197400592,1094347502
197400592,-706605704
-817865579,1608077161
-817865579,1449860348
1728361683,1732256897
1728361683,-642777539
-2022464340,-2041084457
-2022464340,-302603486
1498852022,-1927556947
1498852022,102924985
1374429709,2042477515
1374429709,-945369174
1011691439,-1927464433
1011691439,-836131662
-1602972783,269492544
-1602972783,-1125679612
-1602972783,-985441761
-1602972783,-8664218
1122668806,1349896438
1122668806,-1736415277
672496632,-1594742173
672496632,77499447
709839295,-809928964
709839295,859456067
-180726077,2060092350
-180726077,-2087891285
-874334178,-1377783023
-874334178,36706905
-874334178,-1717406200
-874334178,-1512475982
-967810479,1077458910
-967810479,1414361478
-272122941,621168385
-272122941,1371653544
-79085746,-1836656402
-79085746,1530399585
127542163,455769570
127542163,-27787332
1506827739,159620083
1506827739,550648194
1506827739,604550096
1506827739,-65075086
965008783,-979311262
965008783,1218755398
554513693,1702859611
554513693,-1412846767
616554667,2043997345
616554667,-1527725523
-1769114983,-587164052
-1769114983,1133777913
2114501149,1147704907
2114501149,-1923706615
1524109006,-122948047
1524109006,967450870
1602915219,565792440
1602915219,1117167666
957820174,-628131649
957820174,1456968483
1435894155,1680187805
1435894155,1461817465
242592363,485615435
242592363,-2033496623
-70533164,100191611
-70533164,1012646439
832349630,1689683434
832349630,-891555067
-2045943253,350593767
-2045943253,-940560902
-2045943253,-402976969
-2045943253,189625472
-2045943253,872734411
-2045943253,2055205229
-2045943253,1768662590
-2045943253,1760882337
-2045943253,-1574826696
-2045943253,1075978559
-2045943253,-141343666
-2045943253,551039096
-2045943253,1263751153
-2045943253,1668946584
-2045943253,-1165589022
-2045943253,536487580
-2045943253,1114722966
-2045943253,-26226683
-2045943253,1260813323
-2045943253,1187083055
-2045943253,-55690403
-2045943253,758536706
-2045943253,-7854723
-2045943253,643334062
-2045943253,799893594
-2045943253,864059897
-2045943253,645553092
-2045943253,-2007114462
646664865,-288711539
646664865,1358751963
-888520927,-1209983429
-888520927,-1167554377
-296555905,-348667932
-296555905,1098224886
-296555905,-1463071011
-296555905,-1373627156
-296555905,1021656840
-296555905,-655508672
-579839649,1677033457
-579839649,-1913595307
-579839649,-1512774159
-579839649,-1108607600
-579839649,-1034644919
-579839649,787705852
-307697256,797264857
-307697256,-236793633
-1844824518,-307480422
-1844824518,355424791
-333703122,1884909128
-333703122,-2047005945
230844918,-1212017677
230844918,-1109528354
230844918,874206792
230844918,836232227
230844918,-523263034
230844918,586511615
230844918,1613974936
230844918,102540096
-796441424,-947704652
-796441424,795751299
-947903554,-1294199739
-947903554,-309719228
463286179,-1328537606
463286179,439151123
-17442102,-347625921
-17442102,384531410
-1501670847,1123340550
-1501670847,1225020073
-1501670847,2123607358
-1501670847,-386152795
-505006631,-103779012
-505006631,1764891487
-1094026616,-322225957
-1094026616,1068877299
-391721757,-586459885
-391721757,179924278
703061419,1010479851
703061419,-1723526105
703061419,-1857076584
703061419,-215379005
703061419,-440245987
703061419,220178048
1414926362,1093212301
1414926362,194764385
-24577339,-1681471106
-24577339,-2034554671
899174858,-432868074
899174858,2130520872
-666989462,1675344443
-666989462,1021023977
-802679682,-577611836
-802679682,-899961390
1423265932,1762400284
1423265932,1897511137
-1334782933,866049342
-1334782933,1032691381
1834756359,-1640719644
1834756359,1983063985
-1997374289,-1315394397
-1997374289,-997034451
-431332822,73187582
-431332822,351447280
1693343883,2005416245
1693343883,-1203146698
1694609767,2009719660
1694609767,1873293568
199110585,-1729456354
199110585,1771157823
493844742,1872003776
493844742,-2071005323
619307138,-689595226
619307138,-2094334588
423673133,-1560176798
423673133,1113522328
360935927,-1087238438
360935927,-321292751
-1712505491,-595546571
-1712505491,2050470554
-1585048313,-1192339667
-1585048313,-2118239449
1082504196,-1647665181
1082504196,1199252597
604205194,681726066
604205194,-158774552
604205194,-1340215634
604205194,257279098
1889227793,-22571177
1889227793,-1358353491
1889227793,-1952849443
1889227793,-1253971977
1889227793,-448144418
1889227793,245091636
1889227793,473184187
1889227793,-2109881118
-109179405,-897196494
-109179405,2069212828
1379759795,929015789
1379759795,-2104278631
1572895055,176675838
1572895055,-1926835512
-248646238,950421092
-248646238,133403615
-1407629176,1457416474
-1407629176,-125368446
